,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,formulated_facts_str,formulated_rules_str,resulted_new_facts_list,formulated_query_list,answer_code,answer_LLM
191,55997,0,3888,The bear chases the rabbit. The bear is young. The bear needs the cow. The cow is kind. The cow is red. The cow is young. The rabbit is young. If something chases the rabbit then it likes the cow. If something is young and rough then it chases the bear. If something likes the bear and it likes the cow then the cow does not need the bear. Young things are rough. If something likes the cow then it needs the rabbit. If something is rough then it likes the bear. If something chases the rabbit then it is kind. If something likes the bear and it does not like the cow then the bear likes the rabbit.,The cow is kind.,True,OWA,train,3,RelNeg-OWA-D3-1232,3,7,8,0,1,proof,[(triple4)],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
","1. IF Chase(rabbit) THEN Like(cow)
2. IF Young(thing) THEN Chase(bear)
3. IF Like(cow) AND Like(bear) THEN Need(rabbit)
4. IF Young(thing) THEN Kind(rabbit)
5. IF Like(cow) THEN Like(rabbit)
6. IF Rough(thing) THEN Like(bear)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. NOTHING
","1. Kind(Cow)
",False,False
192,16451,0,1146,The cat eats the lion. The cat eats the squirrel. The cat is nice. The cat sees the lion. The cat visits the squirrel. The lion does not see the squirrel. The squirrel does not eat the lion. If someone eats the cat and they eat the squirrel then the squirrel visits the cat. If someone eats the squirrel then they do not visit the cat. If someone sees the squirrel and they are green then the squirrel does not visit the lion. If someone eats the squirrel then they eat the cat. If someone visits the cat then they do not eat the cat. If someone is kind then they do not eat the squirrel. If someone is kind then they do not visit the lion. If someone eats the squirrel and the squirrel eats the cat then they do not see the squirrel.,The cat eats the lion.,True,OWA,train,3,RelNeg-OWA-D3-1038,3,7,8,0,1,proof,[(triple1)],"1. Nice(Cat)
2. Eat(Cat, Lion)
3. Eat(Cat, Squirrel)
4. See(Cat, Lion)
5. Visit(Cat, Squirrel)
6. Not See(Lion, Squirrel)
7. Not Eat(Lion, Squirrel)
","1. IF Eat(cat) AND Eat(squirrel) THEN Visit(squirrel, cat)
2. IF Eat(squirrel) THEN DoNotVisit(cat)
3. IF See(squirrel) AND Green(squirrel) THEN DoNotVisit(lion)
4. IF Eat(squirrel) THEN Eat(cat)
5. IF Visit(cat) THEN DoNotEat(cat)
6. IF Kind(person) THEN DoNotEat(squirrel)
7. IF Kind(person) THEN DoNotVisit(lion)
8. IF Eat(squirrel) AND Eat(cat) THEN DoNotSee(squirrel)
","1. Nice(Cat)
2. Eat(Cat, Lion)
3. Eat(Cat, Squirrel)
4. See(Cat, Lion)
5. Visit(Cat, Squirrel)
6. Not See(Lion, Squirrel)
7. Not Eat(Lion, Squirrel)
8. NOTHING
","1. Eat(Cat, Lion)
",True,False
193,42635,0,2962,"Anne is big. Anne is white. Bob is smart. Bob is white. Fiona is round. Gary is rough. Gary is smart. Smart things are round. Smart, green things are blue. Rough things are white. If something is green and rough then it is white. Big things are blue. All round things are rough. All rough things are white. All white, blue things are smart.",Anne is white.,True,OWA,train,3,AttNoneg-OWA-D3-1779,4,7,8,0,1,proof,[(triple2)],"1. Big(Anne)
2. White(Anne)
3. Smart(Bob)
4. White(Bob)
5. Round(Fiona)
6. Rough(Gary)
7. Smart(Gary)
","1. IF Round(thing) THEN White(thing)
2. IF Green(thing) AND Rough(thing) THEN White(thing)
3. IF thing IS Green AND thing IS Rough THEN White(thing)
4. IF thing IS Big THEN Blue(thing)
5. IF Round(thing) THEN Rough(thing)
6. IF Rough(thing) THEN White(thing)
7. IF White(thing) AND Blue(thing) THEN Smart(thing)
","1. Big(Anne)
2. White(Anne)
3. Smart(Bob)
4. White(Bob)
5. Round(Fiona)
6. Rough(Gary)
7. Smart(Gary)
8. NOTHING
","1. White(Anne)
",True,False
194,37553,0,4855,Anne is cold. Anne is nice. Anne is smart. Anne is young. Bob is red. Bob is rough. Bob is young. If Anne is not quiet then Anne is cold. Quiet people are smart. All smart people are red. Quiet people are red. If Bob is red and Bob is rough then Bob is smart. If Bob is not smart then Bob is young. If someone is rough and not red then they are cold. If someone is nice and cold then they are young.,Bob is young.,True,OWA,train,1,AttNeg-OWA-D1-1480,1,7,8,0,1,proof,[(triple7)],"1. Cold(Anne)
2. Nice(Anne)
3. Smart(Anne)
4. Young(Anne)
5. Red(Bob)
6. Rough(Bob)
7. Young(Bob)
","1. IF Not Quiet(Anne) THEN Cold(Anne)
2. IF Quiet(people) THEN Smart(people)
3. IF Smart(people) THEN Red(people)
4. IF Red(Bob) AND Rough(Bob) THEN Smart(Bob)
5. IF Not Smart(Bob) THEN Young(Bob)
6. IF Rough(person) AND Not Red(person) THEN Cold(person)
7. IF Nice(person) AND Cold(person) THEN Young(person)
","1. Cold(Anne)
2. Nice(Anne)
3. Smart(Anne)
4. Young(Anne)
5. Red(Bob)
6. Rough(Bob)
7. Young(Bob)
8. NOTHING
","1. Young(Bob)
",True,False
195,8009,0,563,"Anne is not cold. Anne is green. Anne is not nice. Anne is not round. Anne is young. Erin is green. Erin is round. If someone is young and nice then they are green. All round, green people are cold. If Erin is nice then Erin is rough. If someone is cold and rough then they are nice. If someone is cold then they are nice. If someone is green and not round then they are rough. Nice people are kind. If Erin is not rough then Erin is kind.",Anne is not nice.,True,OWA,train,3,AttNeg-OWA-D3-543,3,7,8,0,1,proof,[(triple3)],"1. Not(Anne, Cold)
2. Green(Anne)
3. Not(Anne, Nice)
4. Not(Anne, Round)
5. Young(Anne)
6. Green(Erin)
7. Round(Erin)
","1. IF Young(person) AND Nice(person) THEN Green(person)
2. IF Round(person) AND Green(person) THEN Cold(person)
3. IF Nice(Erin) THEN Rough(Erin)
4. IF Cold(person) AND Rough(person) THEN Nice(person)
5. IF Cold(person) THEN Nice(person)
6. IF Green(person) AND Not Round(person) THEN Rough(person)
7. IF Nice(person) THEN Kind(person)
8. IF Not Rough(Erin) THEN Kind(Erin)
","1. Not(Anne, Cold)
2. Green(Anne)
3. Not(Anne, Nice)
4. Not(Anne, Round)
5. Young(Anne)
6. Green(Erin)
7. Round(Erin)
8. NOTHING.
","1. Not(Anne)
",False,False
196,48029,0,12983,"The bear chases the cat. The bear is nice. The bear needs the cat. The bear sees the cat. The cat is rough. The cat needs the bear. The cat sees the bear. Big, blue people are rough. If someone is rough and nice then they need the bear. If someone is big then they chase the bear. If someone needs the bear then they need the cat. If someone chases the bear and the bear sees the cat then the cat is blue. If the cat sees the bear and the bear chases the cat then the cat is blue. If someone needs the bear then the bear needs the cat. If the bear needs the cat and the bear chases the cat then the cat needs the bear.",The cat sees the bear.,True,OWA,train,0,RelNoneg-OWA-D0-5801,1,7,8,0,1,proof,[(triple7)],"1. Nice(Bear)
2. Need(Bear, Cat)
3. See(Bear, Cat)
4. Rough(Cat)
5. Need(Cat, Bear)
6. See(Cat, Bear)
","1. IF Big(person) AND Blue(person) THEN Rough(person)
2. IF Nice(person) AND Rough(person) THEN Need(bear)
3. IF Big(person) THEN Chase(bear)
4. IF Need(bear) AND Chase(bear) THEN Need(cat)
5. IF Blue(cat) AND Bear(cat) THEN Need(bear)
6. IF Need(bear) AND Chase(bear) THEN Need(cat)
","1. Nice(Bear)
2. Need(Bear, Cat)
3. See(Bear, Cat)
4. Rough(Cat)
5. Need(Cat, Bear)
6. See(Cat, Bear)
7. NOTHING
","1. See(Cat)
",False,False
197,6263,0,431,"Anne is furry. Dave is big. Dave is cold. Dave is furry. Erin is big. Erin is furry. Erin is quiet. If something is furry then it is rough. If Anne is rough then Anne is not big. If something is blue and not rough then it is cold. All blue things are cold. All furry, quiet things are cold. All rough, big things are quiet. All green, cold things are quiet. Quiet things are green.",Erin is quiet.,True,OWA,test,3,AttNeg-OWA-D3-1319,3,7,8,0,1,proof,[(triple7 OR ((((triple6) -> rule1) triple5) -> rule6))],"1. Furry(Anne)
2. Big(Dave)
3. Cold(Dave)
4. Furry(Dave)
5. Big(Erin)
6. Furry(Erin)
7. Quiet(Erin)
","1. IF Furry(x) THEN Rough(x)
2. IF Anne(x) THEN Not Big(x)
3. IF Blue(x) AND Not Rough(x) THEN Cold(x)
4. ALL Blue(y) THEN Cold(y)
5. ALL Furry(y) AND Quiet(y) THEN Cold(y)
6. ALL Rough(y) AND Big(y) THEN Quiet(y)
7. ALL Green(y) AND Cold(y) THEN Quiet(y)
8. IF Quiet(x) THEN Green(x)
","1. Furry(Anne)
2. Big(Dave)
3. Cold(Dave)
4. Furry(Dave)
5. Big(Erin)
6. Furry(Erin)
7. Quiet(Erin)
8. NOTHING.
","1. Quiet(Erin)
",True,False
198,15007,0,1350,"Charlie is green. Charlie is round. Dave is not white. Gary is blue. Gary is green. Gary is not rough. Gary is not young. All big, white people are round. If someone is round and not white then they are rough. Round people are rough. Round, big people are rough. All big, white people are not green. If Charlie is white then Charlie is rough. If someone is rough then they are young. If someone is blue and not rough then they are not young.",Charlie is green.,True,OWA,train,2,AttNeg-OWA-D2-1281,2,7,8,0,1,proof,[(triple1)],"1. Green(Charlie)
2. Round(Charlie)
3. Not White(Dave)
4. Blue(Gary)
5. Green(Gary)
6. Not Rough(Gary)
7. Not Young(Gary)
","1. IF Big(person) AND White(person) THEN Round(person)
2. IF Not White(person) THEN Rough(person)
3. IF Round(person) THEN Rough(person)
4. IF Big(person) AND White(person) THEN Not Green(person)
5. IF Charlie(person) THEN Rough(person)
6. IF Rough(person) THEN Young(person)
7. IF Blue(person) AND Not Rough(person) THEN Not Young(person)
","1. Green(Charlie)
2. Round(Charlie)
3. Not White(Dave)
4. Blue(Gary)
5. Green(Gary)
6. Not Rough(Gary)
7. Not Young(Gary)
8. NOTHING
","1. Green(Charlie)
",True,False
199,21343,0,5776,The bear is rough. The bear likes the tiger. The bear visits the dog. The cow likes the dog. The dog sees the cow. The tiger sees the bear. The tiger visits the dog. If something likes the bear and it visits the tiger then the tiger visits the cow. If the bear is cold and the bear sees the dog then the bear sees the tiger. If something is green and it sees the cow then it likes the dog. If something visits the bear and it is kind then it sees the bear. If something visits the tiger and it sees the bear then it is red. If something is green and it visits the dog then it visits the tiger. If something visits the bear and the bear is green then it sees the cow. If something is green then it visits the tiger.,The dog sees the cow.,True,OWA,train,0,RelNoneg-OWA-D0-5237,0,7,8,0,1,proof,[(triple5)],"1. Rough(Bear)
2. Like(Bear, Tiger)
3. Visit(Bear, Dog)
4. Like(Cow, Dog)
5. See(Dog, Cow)
6. See(Tiger, Bear)
7. Visit(Tiger, Dog)
","1. IF Green(something) THEN Visit(tiger)
2. IF Cold(bear) AND See(dog) THEN See(tiger)
3. IF Green(something) AND Like(dog) THEN See(tiger)
4. IF Kind(something) AND Visit(bear) THEN See(bear)
5. IF Visit(something) AND Red(tiger) THEN Visit(cow)
6. IF Green(something) AND Visit(dog) THEN Visit(tiger)
7. IF Visit(bear) AND Green(bear) THEN See(cow)
8. IF Green(something) THEN Visit(tiger)
","1. Rough(Bear)
2. Like(Bear, Tiger)
3. Visit(Bear, Dog)
4. Like(Cow, Dog)
5. See(Dog, Cow)
6. See(Tiger, Bear)
7. Visit(Tiger, Dog)
8. NOTHING
","1. See(Dog)
",False,False
200,31973,0,8651,"Charlie is white. Dave is not white. Erin is cold. Erin is green. Erin is white. Gary is kind. Gary is white. All white, round things are not rough. Furry, kind things are rough. All green, round things are kind. If something is rough and not furry then it is kind. All furry things are kind. Furry, kind things are cold. All green things are cold. If something is kind and white then it is round.",Erin is green.,True,OWA,train,0,AttNeg-OWA-D0-285,2,7,8,0,1,proof,[(triple4)],"1. White(Charlie)
2. Not White(Dave)
3. Cold(Erin)
4. Green(Erin)
5. White(Erin)
6. Kind(Gary)
7. White(Gary)
","1. IF White(thing) AND Round(thing) THEN Not Rough(thing)
2. IF Furry(thing) AND Kind(thing) THEN Rough(thing)
3. IF Green(thing) AND Round(thing) THEN Kind(thing)
4. IF Rough(thing) AND Not Furry(thing) THEN Kind(thing)
5. IF Furry(thing) AND Kind(thing) THEN Cold(thing)
6. IF Green(thing) AND Round(thing) THEN Cold(thing)
7. IF Kind(thing) AND White(thing) THEN Round(thing)
","1. White(Charlie)
2. Not White(Dave)
3. Cold(Erin)
4. Green(Erin)
5. White(Erin)
6. Kind(Gary)
7. White(Gary)
8. NOTHING
","1. Green(Erin)
",True,False
201,29737,0,8049,"Charlie is blue. Charlie is cold. Charlie is furry. Charlie is kind. Charlie is rough. Charlie is smart. Charlie is young. If Charlie is rough and Charlie is smart then Charlie is young. If Charlie is cold then Charlie is rough. If Charlie is smart then Charlie is blue. If Charlie is blue then Charlie is rough. Furry things are smart. Rough, furry things are kind. If Charlie is smart and Charlie is kind then Charlie is rough. Rough, furry things are blue.",Charlie is blue.,True,OWA,train,0,AttNoneg-OWA-D0-1821,0,7,8,0,1,proof,[(triple1 OR ((triple6) -> rule3) OR ((triple5 triple3) -> rule8) OR ((((triple3) -> rule5)) -> rule3) OR ((((triple2) -> rule2) triple3) -> rule8) OR ((((triple6 triple4) -> rule7) triple3) -> rule8) OR ((((((triple3) -> rule5) triple4) -> rule7) triple3) -> rule8))],"1. Blue(Charlie)
2. Cold(Charlie)
3. Furry(Charlie)
4. Kind(Charlie)
5. Rough(Charlie)
6. Smart(Charlie)
7. Young(Charlie)
","1. IF Rough(Charlie) AND Smart(Charlie) THEN Young(Charlie)
2. IF Cold(Charlie) THEN Rough(Charlie)
3. IF Smart(Charlie) THEN Blue(Charlie)
4. IF Blue(Charlie) THEN Rough(Charlie)
5. IF Furry(thing) THEN Smart(thing)
6. IF Kind(thing) THEN Rough(thing)
7. IF Smart(Charlie) AND Kind(Charlie) THEN Rough(Charlie)
8. IF Furry(thing) AND Blue(thing) THEN Rough(thing)
","1. Blue(Charlie)
2. Cold(Charlie)
3. Furry(Charlie)
4. Kind(Charlie)
5. Rough(Charlie)
6. Smart(Charlie)
7. Young(Charlie)
","1. Blue(Charlie)
",True,True
202,34529,0,1650,Bob is big. Bob is red. Bob is rough. Dave is blue. Dave is nice. Erin is rough. Fiona is young. If someone is big then they are red. If someone is blue and young then they are nice. Rough people are big. Nice people are young. All green people are young. Red people are blue. Green people are rough. Blue people are nice.,Bob is rough.,True,OWA,train,5,AttNoneg-OWA-D5-1071,5,7,8,0,1,proof,[(triple3)],"1. Big(Bob)
2. Red(Bob)
3. Rough(Bob)
4. Blue(Dave)
5. Nice(Dave)
6. Rough(Erin)
7. Young(Fiona)
","1. IF Big(Person) THEN Red(Person)
2. IF Blue(Person) AND Young(Person) THEN Nice(Person)
3. IF Rough(Person) THEN Big(Person)
4. IF Young(Person) THEN Nice(Person)
5. IF Green(Person) THEN Young(Person)
6. IF Red(Person) THEN Blue(Person)
7. IF Green(Person) THEN Rough(Person)
8. IF Blue(Person) THEN Nice(Person)
","1. Big(Bob)
2. Red(Bob)
3. Rough(Bob)
4. Blue(Dave)
5. Nice(Dave)
6. Rough(Erin)
7. Young(Fiona)
8. NOTHING
","1. Rough(Bob)
",True,True
203,13247,0,916,Erin is red. Fiona is big. Fiona is blue. Fiona is cold. Fiona is kind. Fiona is not quiet. Gary is big. If someone is red then they are not big. Cold people are big. All red people are furry. If someone is blue then they are kind. If Fiona is red and Fiona is not big then Fiona is furry. Kind people are blue. If someone is furry then they are blue. All furry people are quiet.,Fiona is blue.,True,OWA,test,3,AttNeg-OWA-D3-181,3,7,8,0,1,proof,[(triple3 OR ((triple5) -> rule6))],"1. Red(Erin)
2. Big(Gary)
3. Blue(Fiona)
4. Cold(Fiona)
5. Kind(Fiona)
6. Not Quiet(Fiona)
","1. IF Red(Person) THEN NotBig(Person)
2. IF Cold(Person) THEN Big(Person)
3. IF Red(Person) THEN Furry(Person)
4. IF Blue(Person) THEN Kind(Person)
5. IF Furry(Fiona) AND NotBig(Fiona) THEN Furry(Fiona)
6. IF Blue(Person) THEN Kind(Person)
7. IF Furry(Person) THEN Blue(Person)
8. IF Quiet(Person) THEN Furry(Person)
","1. Red(Erin)
2. Big(Gary)
3. Blue(Fiona)
4. Cold(Fiona)
5. Kind(Fiona)
6. Not Quiet(Fiona)
7. NOTHING
","1. Blue(Fiona)
",True,False
204,35615,0,4602,The cat does not chase the cow. The cat chases the rabbit. The cat likes the cow. The cat needs the rabbit. The cow is blue. The cow needs the cat. The rabbit needs the cat. If the cow needs the cat and the cat needs the rabbit then the cat needs the cow. If something is rough and it chases the rabbit then the rabbit likes the cow. If something is rough and it does not need the cat then it needs the cow. If something is big and it does not need the rabbit then it chases the cow. If something likes the rabbit and it is rough then it is not round. If something is red then it chases the rabbit. If something needs the cat then it likes the cow. If the rabbit is rough then the rabbit is blue.,The rabbit needs the cat.,True,OWA,train,1,RelNeg-OWA-D1-2801,1,7,8,0,1,proof,[(triple7)],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. DoesNotChase(Cat, Cow)
5. Chases(Cat, Rabbit)
6. Need(Cat, Rabbit)
7. Need(Cow, Cat)
8. Need(Rabbit, Cat)
","1. IF Need(cow, cat) AND Need(cat, rabbit) THEN Need(cat, cow)
2. IF Rough(x) AND Chase(x, rabbit) THEN Like(x, cow)
3. IF Rough(x) AND Not Need(x, cat) THEN Need(x, cow)
4. IF Big(x) AND Not Need(x, rabbit) THEN Chase(x, cow)
5. IF Like(x, rabbit) AND Rough(x) THEN Not Round(x)
6. IF Red(x) THEN Chase(x, rabbit)
7. IF Need(x, cat) THEN Like(x, cow)
8. IF rabbit is rough THEN rabbit is blue
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. DoesNotChase(Cat, Cow)
5. Chases(Cat, Rabbit)
6. Need(Cat, Rabbit)
7. Need(Cow, Cat)
8. Need(Rabbit, Cat)
9. NOTHING
","1. Need(Rabbit, Cat)
",True,False
205,1291,0,349,"Charlie is nice. Charlie is smart. Charlie is white. Erin is nice. Fiona is green. Fiona is smart. Gary is green. If something is green then it is big. All quiet, round things are big. All white things are quiet. If Erin is nice then Erin is white. Quiet things are nice. If Erin is green and Erin is big then Erin is smart. All smart, nice things are green. Smart things are big.",Fiona is smart.,True,OWA,test,0,AttNoneg-OWA-D0-1841,2,7,8,0,1,proof,[(triple6)],"1. Nice(Charlie)
2. Smart(Charlie)
3. White(Charlie)
4. Nice(Erin)
5. Green(Fiona)
6. Smart(Fiona)
7. Green(Gary)
","1. IF Green(thing) THEN Big(thing)
2. IF Quiet(thing), Round(thing) THEN Big(thing)
3. IF White(thing) THEN Nice(thing)
4. IF Nice(Erin), White(Erin) THEN Smart(Erin)
5. IF Green(Erin), Big(Erin) THEN Smart(Erin)
6. IF Smart(thing), Big(thing) THEN Green(thing)
","1. Nice(Charlie)
2. Smart(Charlie)
3. White(Charlie)
4. Nice(Erin)
5. Green(Fiona)
6. Smart(Fiona)
7. Green(Gary)
8. NOTHING
","1. Smart(Fiona)
",True,False
206,7129,0,921,"Anne is nice. Anne is rough. Bob is rough. Fiona is green. Fiona is young. Gary is big. Gary is green. If Bob is green and Bob is quiet then Bob is furry. If Fiona is young and Fiona is big then Fiona is quiet. Green, young things are quiet. If Bob is young and Bob is big then Bob is green. Green, furry things are young. If something is rough then it is young. Quiet, big things are rough. Green things are nice.",Gary is green.,True,OWA,test,1,AttNoneg-OWA-D1-1100,1,7,8,0,1,proof,[(triple7)],"1. Nice(Anne)
2. Rough(Anne)
3. Rough(Bob)
4. Green(Fiona)
5. Young(Fiona)
6. Big(Gary)
7. Green(Gary)
","1. IF Green(Bob) AND Quiet(Bob) THEN Furry(Bob)
2. IF Young(Fiona) AND Big(Fiona) THEN Quiet(Fiona)
3. IF Green(thing) THEN Young(thing)
4. IF Young(Bob) AND Big(Bob) THEN Green(Bob)
5. IF Rough(thing) THEN Young(thing)
6. IF Quiet(thing) AND Big(thing) THEN Rough(thing)
7. IF Green(thing) THEN Nice(thing)
","1. Nice(Anne)
2. Rough(Anne)
3. Rough(Bob)
4. Green(Fiona)
5. Young(Fiona)
6. Big(Gary)
7. Green(Gary)
","1. Green(Gary)
",True,False
207,7619,0,2069,"Dave is blue. Dave is furry. Dave is green. Dave is kind. Dave is nice. Dave is red. Dave is smart. All smart people are nice. Red, kind people are smart. If someone is kind then they are smart. All nice, green people are smart. All red, green people are blue. If Dave is kind and Dave is nice then Dave is green. All furry, red people are nice. Green people are smart.",Dave is blue.,True,OWA,train,0,AttNoneg-OWA-D0-3719,0,7,8,0,1,proof,[(triple1 OR ((triple6 triple3) -> rule5) OR ((triple6 ((triple4 triple5) -> rule6)) -> rule5) OR ((triple6 ((triple4 ((triple7) -> rule1)) -> rule6)) -> rule5) OR ((triple6 ((triple4 ((triple2 triple6) -> rule7)) -> rule6)) -> rule5) OR ((triple6 ((triple4 ((((triple4) -> rule3)) -> rule1)) -> rule6)) -> rule5) OR ((triple6 ((triple4 ((((triple6 triple4) -> rule2)) -> rule1)) -> rule6)) -> rule5))],"1. Blue(Dave)
2. Furry(Dave)
3. Green(Dave)
4. Kind(Dave)
5. Nice(Dave)
6. Red(Dave)
7. Smart(Dave)
","1. IF Smart(people) THEN Nice(people)
2. IF Kind(people) THEN Smart(people)
3. IF Kind(person) THEN Smart(person)
4. IF Nice(person) THEN Smart(person)
5. IF Green(person) THEN Smart(person)
6. IF Red(person) AND Kind(person) THEN Green(person)
7. IF Furry(person) AND Red(person) THEN Nice(person)
8. IF Green(person) THEN Nice(person)
","1. Blue(Dave)
2. Furry(Dave)
3. Green(Dave)
4. Kind(Dave)
5. Nice(Dave)
6. Red(Dave)
7. Smart(Dave)
8. NOTHING
","1. Blue(Dave)
",True,False
208,65173,0,17623,"Anne is big. Anne is cold. Anne is green. Anne is kind. Anne is nice. Anne is round. Anne is young. If someone is big then they are cold. All kind, cold people are nice. Round, nice people are young. Cold, green people are round. If Anne is green then Anne is cold. All kind people are young. Cold people are round. All green people are nice.",Anne is young.,True,OWA,train,0,AttNoneg-OWA-D0-583,0,7,8,0,1,proof,[(triple7 OR ((triple4) -> rule6) OR ((triple6 triple5) -> rule3) OR ((triple6 ((triple3) -> rule8)) -> rule3) OR ((triple6 ((triple4 triple2) -> rule2)) -> rule3) OR ((((triple2) -> rule7) triple5) -> rule3) OR ((((triple2 triple3) -> rule4) triple5) -> rule3) OR ((((triple2) -> rule7) ((triple3) -> rule8)) -> rule3) OR ((((triple2) -> rule7) ((triple4 triple2) -> rule2)) -> rule3) OR ((((triple2 triple3) -> rule4) ((triple3) -> rule8)) -> rule3) OR ((((triple2 triple3) -> rule4) ((triple4 triple2) -> rule2)) -> rule3) OR ((triple6 ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((triple6 ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1)) -> rule7) triple5) -> rule3) OR ((((((triple3) -> rule5)) -> rule7) triple5) -> rule3) OR ((((((triple1) -> rule1) triple3) -> rule4) triple5) -> rule3) OR ((((((triple3) -> rule5) triple3) -> rule4) triple5) -> rule3) OR ((((triple2) -> rule7) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((triple2) -> rule7) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1)) -> rule7) ((triple3) -> rule8)) -> rule3) OR ((((((triple1) -> rule1)) -> rule7) ((triple4 triple2) -> rule2)) -> rule3) OR ((((((triple3) -> rule5)) -> rule7) ((triple3) -> rule8)) -> rule3) OR ((((((triple3) -> rule5)) -> rule7) ((triple4 triple2) -> rule2)) -> rule3) OR ((((triple2 triple3) -> rule4) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((triple2 triple3) -> rule4) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1) triple3) -> rule4) ((triple3) -> rule8)) -> rule3) OR ((((((triple1) -> rule1) triple3) -> rule4) ((triple4 triple2) -> rule2)) -> rule3) OR ((((((triple3) -> rule5) triple3) -> rule4) ((triple3) -> rule8)) -> rule3) OR ((((((triple3) -> rule5) triple3) -> rule4) ((triple4 triple2) -> rule2)) -> rule3) OR ((((((triple1) -> rule1)) -> rule7) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1)) -> rule7) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple3) -> rule5)) -> rule7) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((((triple3) -> rule5)) -> rule7) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1) triple3) -> rule4) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((((triple1) -> rule1) triple3) -> rule4) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3) OR ((((((triple3) -> rule5) triple3) -> rule4) ((triple4 ((triple1) -> rule1)) -> rule2)) -> rule3) OR ((((((triple3) -> rule5) triple3) -> rule4) ((triple4 ((triple3) -> rule5)) -> rule2)) -> rule3))],"1. Big(Anne)
2. Cold(Anne)
3. Green(Anne)
4. Kind(Anne)
5. Nice(Anne)
6. Round(Anne)
7. Young(Anne)
","1. IF Big(person) THEN Cold(person)
2. IF Kind(person), Cold(person) THEN Nice(person)
3. IF Round(person), Young(person)
4. IF Green(person), Cold(person) THEN Nice(person)
5. IF Green(Anne), Cold(Anne) THEN Nice(Anne)
6. IF Kind(person), Young(person)
7. IF Cold(person), Round(person)
8. IF Green(person), Nice(person)
","1. Big(Anne)
2. Cold(Anne)
3. Green(Anne)
4. Kind(Anne)
5. Nice(Anne)
6. Round(Anne)
7. Young(Anne)
8. NOTHING
","1. Young(Anne)
",True,False
209,19811,0,5357,Bob is big. Bob is blue. Bob is kind. Bob is red. Bob is rough. Bob is round. Bob is white. Kind people are red. Red people are rough. If Bob is blue and Bob is not kind then Bob is not big. If someone is rough and white then they are round. Kind people are round. White people are round. Kind people are big. If Bob is red then Bob is rough.,Bob is white.,True,OWA,train,0,AttNeg-OWA-D0-6930,0,7,8,0,1,proof,[(triple7)],"1. Big(Bob)
2. Blue(Bob)
3. Kind(Bob)
4. Red(Bob)
5. Rough(Bob)
6. Round(Bob)
7. White(Bob)
","1. IF Kind(people) THEN Red(people)
2. IF Red(Bob) THEN NOT Big(Bob)
3. IF White(Bob) THEN Round(Bob)
4. IF Round(Bob) THEN Kind(Bob)
5. IF White(Bob) THEN Big(Bob)
6. IF Red(Bob) THEN Big(Bob)
","1. Big(Bob)
2. Blue(Bob)
3. Kind(Bob)
4. Red(Bob)
5. Rough(Bob)
6. Round(Bob)
7. White(Bob)
8. NOTHING
","1. White(Bob)
",True,True
210,13157,0,909,"Gary is furry. Gary is quiet. Gary is red. Gary is white. Harry is big. Harry is quiet. Harry is red. All furry, quiet people are young. All quiet people are big. If someone is red then they are big. If someone is furry and quiet then they are nice. If Harry is quiet then Harry is red. Furry, young people are white. Quiet people are furry. All quiet, furry people are young.",Gary is red.,True,OWA,test,3,AttNoneg-OWA-D3-852,3,7,8,0,1,proof,[(triple3)],"1. Furry(Gary)
2. Quiet(Gary)
3. Red(Gary)
4. White(Gary)
5. Big(Harry)
6. Quiet(Harry)
7. Red(Harry)
","1. IF Furry(people) AND Quiet(people) THEN Young(people)
2. IF Quiet(people) THEN Big(people)
3. IF Red(person) THEN Big(person)
4. IF Furry(person) AND Quiet(person) THEN Nice(person)
5. IF Quiet(Harry) THEN Red(Harry)
6. IF Furry(person) AND Young(person) THEN White(person)
7. IF Quiet(person) THEN Furry(person)
8. IF Furry(person) AND Quiet(person) THEN Young(person)
","1. Furry(Gary)
2. Quiet(Gary)
3. Red(Gary)
4. White(Gary)
5. Big(Harry)
6. Quiet(Harry)
7. Red(Harry)
8. NOTHING
","1. Red(Gary)
",True,False
