,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
399939,10182,3,710,The bald eagle is blue. The bear eats the rabbit. The bear is blue. The bear is nice. The mouse does not visit the rabbit. The rabbit chases the mouse. The rabbit is blue. If someone eats the bald eagle then the bald eagle visits the rabbit. If someone is blue and they do not eat the mouse then the mouse visits the bald eagle. If someone chases the mouse and the mouse is kind then the mouse does not visit the bald eagle. If someone eats the rabbit and they chase the mouse then they are not cold. If the mouse does not eat the bear then the mouse chases the bear. If someone is cold then they visit the mouse. If the rabbit is blue then the rabbit eats the bald eagle. If someone visits the rabbit then the rabbit is not cold.,The rabbit does not eat the bald eagle.,False,OWA,dev,3,RelNeg-OWA-D3-586,3,7,8,1,2,inv-proof,[(((triple7) -> rule7))]
233075,33062,3,2979,"Anne is big. Anne is furry. Harry is big. Harry is furry. Harry is not kind. Harry is rough. Harry is young. Young things are big. If something is kind then it is big. If Anne is green then Anne is young. All big, green things are kind. If something is rough and big then it is not kind. If Anne is rough then Anne is furry. Big, furry things are rough. If Anne is furry and Anne is not rough then Anne is quiet.",Anne is not rough.,False,OWA,train,2,AttNeg-OWA-D2-438,2,7,8,1,3,inv-proof,[(((triple1 triple2) -> rule7))]
225429,25416,3,2292,"Anne is round. Charlie is green. Charlie is white. Dave is blue. Dave is white. Gary is rough. Gary is round. If Anne is round then Anne is furry. Green people are rough. All round, blue people are rough. If someone is blue then they are white. Rough people are blue. If Dave is rough then Dave is blue. Rough people are green. Big people are white.",Gary is not blue.,False,OWA,train,2,AttNoneg-OWA-D2-1912,2,7,8,1,2,inv-proof,[(((triple6) -> rule5))]
220925,20912,3,1880,"Bob is cold. Bob is not furry. Bob is green. Bob is kind. Charlie is cold. Fiona is furry. Fiona is round. If someone is blue and not cold then they are quiet. All green people are not quiet. If Charlie is round and Charlie is quiet then Charlie is kind. If Fiona is blue then Fiona is not kind. Blue people are not round. Cold, kind people are blue. All green people are blue. All blue, round people are furry.",Bob is not blue.,False,OWA,train,2,AttNeg-OWA-D2-1823,2,7,8,1,2,inv-proof,[(((triple3) -> rule7) OR ((triple1 triple4) -> rule6))]
455095,55036,3,2617,Bob is white. Dave is big. Dave is cold. Dave is rough. Erin is big. Gary is rough. Gary is smart. All big things are green. If something is red and cold then it is green. If something is green then it is white. If Dave is rough then Dave is not smart. If something is red then it is cold. All big things are rough. All white things are big. Smart things are red.,Erin is not green.,False,OWA,train,5,AttNeg-OWA-D5-194,5,7,8,1,2,inv-proof,[(((triple5) -> rule1))]
396255,6498,3,449,Anne is kind. Anne is not quiet. Anne is round. Anne is smart. Gary is rough. Gary is round. Gary is smart. All rough people are quiet. All green people are round. Red people are round. If Gary is round and Gary is quiet then Gary is not red. If Anne is red then Anne is kind. If someone is kind then they are smart. Rough people are smart. If someone is rough and not red then they are kind.,Gary is not quiet.,False,OWA,dev,3,AttNeg-OWA-D3-786,3,7,8,1,2,inv-proof,[(((triple5) -> rule1))]
472617,2748,3,127,The bald eagle is green. The cat is big. The cat is rough. The dog needs the cat. The rabbit is big. The rabbit is rough. The rabbit needs the bald eagle. If someone is red and they like the rabbit then they like the dog. If someone needs the dog then the dog likes the bald eagle. If someone likes the rabbit then the rabbit eats the cat. If someone needs the rabbit then the rabbit needs the cat. If someone is big then they need the rabbit. If someone needs the cat and they are rough then the cat likes the rabbit. If the rabbit eats the bald eagle and the bald eagle eats the cat then the bald eagle likes the dog. If someone eats the cat and the cat likes the rabbit then they eat the dog.,The cat does not need the rabbit.,False,OWA,test,5,RelNoneg-OWA-D5-611,5,7,8,1,2,inv-proof,[(((triple2) -> rule5))]
111389,11390,3,1474,The lion chases the tiger. The lion is rough. The lion needs the tiger. The tiger chases the lion. The tiger is nice. The tiger is rough. The tiger needs the lion. If someone is rough and they need the lion then the lion visits the tiger. If someone chases the tiger and the tiger needs the lion then the lion visits the tiger. If someone is blue and they chase the lion then the lion is blue. If someone visits the tiger then the tiger is green. If someone is nice then they chase the lion. If someone is rough and they visit the lion then they are nice. If someone needs the lion then they visit the tiger. If someone is nice then they visit the lion.,The tiger does not visit the lion.,False,OWA,train,1,RelNoneg-OWA-D1-2334,2,7,8,1,2,inv-proof,[(((triple5) -> rule8))]
388243,18832,3,1302,The bald eagle sees the squirrel. The cow is young. The cow likes the tiger. The squirrel eats the cow. The squirrel is red. The squirrel does not see the tiger. The tiger is not blue. If something is cold and it does not like the squirrel then it eats the tiger. If something likes the squirrel then it eats the cow. If something is blue then it does not like the tiger. If something sees the squirrel and the squirrel eats the cow then the squirrel is cold. If something likes the squirrel and the squirrel likes the cow then the squirrel is big. If the bald eagle does not eat the cow then the cow does not see the tiger. If something eats the squirrel then it sees the bald eagle. If something is cold and it does not see the tiger then it eats the squirrel.,The squirrel is not cold.,False,OWA,test,3,RelNeg-OWA-D3-215,3,7,8,1,3,inv-proof,[(((triple1 triple4) -> rule4))]
229799,29786,3,2682,The bear chases the squirrel. The bear eats the squirrel. The bear is not round. The dog chases the bear. The dog is cold. The dog visits the bear. The squirrel visits the dog. If something is round and nice then it does not visit the bear. If something chases the squirrel then it visits the bear. If something visits the bear then it is cold. If something eats the dog and the dog does not eat the bear then the bear eats the squirrel. If something chases the dog and it is not young then the dog is cold. If the squirrel is cold then the squirrel is nice. If the bear is young and the dog does not visit the bear then the bear visits the dog. If something visits the dog then it is not blue.,The squirrel is blue.,False,OWA,train,2,RelNeg-OWA-D2-1510,2,7,8,1,2,inv-proof,[(((triple7) -> rule8))]
329227,29204,3,2030,"Bob is cold. Bob is green. Bob is kind. Bob is nice. Bob is smart. Bob is white. Gary is kind. If someone is kind then they are white. All white, kind people are green. If someone is smart and white then they are nice. All kind people are smart. If someone is cold then they are smart. Green people are quiet. Cold people are kind. All quiet people are smart.",Bob is not quiet.,False,OWA,train,3,AttNoneg-OWA-D3-112,3,7,8,1,2,inv-proof,[(((triple2) -> rule6) OR ((((triple6 triple3) -> rule2)) -> rule6) OR ((((triple6 ((triple1) -> rule7)) -> rule2)) -> rule6) OR ((((((triple3) -> rule1) triple3) -> rule2)) -> rule6) OR ((((((triple3) -> rule1) ((triple1) -> rule7)) -> rule2)) -> rule6) OR ((((((((triple1) -> rule7)) -> rule1) triple3) -> rule2)) -> rule6) OR ((((((((triple1) -> rule7)) -> rule1) ((triple1) -> rule7)) -> rule2)) -> rule6))]
234295,34282,3,3088,The bear chases the squirrel. The dog chases the bear. The dog does not eat the bear. The dog is round. The dog likes the bear. The squirrel is nice. The squirrel likes the dog. If someone is young and they chase the bear then they like the squirrel. If someone eats the bear then they chase the dog. If someone is round then they eat the dog. If someone chases the squirrel then they are nice. If the bear is round then the bear chases the dog. If the squirrel eats the dog then the squirrel is not young. If someone is nice then they like the dog. If someone is kind and not nice then they eat the squirrel.,The bear is not nice.,False,OWA,train,2,RelNeg-OWA-D2-2120,2,7,8,1,2,inv-proof,[(((triple1) -> rule4))]
130161,30162,3,3900,"Gary is not big. Gary is rough. Gary is round. Gary is white. Harry is not blue. Harry is red. Harry is white. Smart people are big. All blue, round people are big. If someone is white and not round then they are big. If someone is round and blue then they are smart. Blue, white people are red. Big people are blue. If Harry is not round then Harry is big. If Harry is white then Harry is not rough.",Harry is rough.,False,OWA,train,1,AttNeg-OWA-D1-2001,1,7,8,1,2,inv-proof,[(((triple7) -> rule8))]
129577,29578,3,3824,The bald eagle visits the mouse. The mouse eats the bald eagle. The mouse does not eat the rabbit. The mouse is not nice. The mouse visits the bald eagle. The rabbit does not see the bald eagle. The rabbit visits the bald eagle. If something eats the mouse then the mouse is kind. If the bald eagle eats the mouse then the bald eagle does not eat the rabbit. If the mouse sees the bald eagle and the bald eagle visits the mouse then the mouse is rough. If something eats the rabbit and it does not visit the mouse then the rabbit sees the mouse. If something visits the bald eagle then the bald eagle eats the mouse. If the mouse eats the rabbit and the rabbit sees the bald eagle then the mouse eats the bald eagle. If something sees the bald eagle and it is not round then it visits the rabbit. If something sees the bald eagle then the bald eagle visits the rabbit.,The bald eagle does not eat the mouse.,False,OWA,train,1,RelNeg-OWA-D1-2528,2,7,8,1,2,inv-proof,[(((triple5) -> rule5) OR ((triple7) -> rule5))]
409965,9906,3,473,The cat is big. The cat needs the tiger. The cat sees the dog. The dog is rough. The mouse needs the tiger. The tiger is blue. The tiger sees the mouse. If the cat is blue then the cat is kind. If something is big and kind then it visits the cat. If something is round then it sees the mouse. If something is blue then it needs the dog. If something is big then it is round. If the tiger visits the dog then the tiger visits the mouse. If something is round and it sees the mouse then the mouse is big. If something sees the tiger then the tiger needs the cat.,The tiger does not need the dog.,False,OWA,train,5,RelNoneg-OWA-D5-737,5,7,8,1,2,inv-proof,[(((triple6) -> rule4))]
443211,43152,3,2052,"Bob is green. Bob is young. Fiona is kind. Gary is green. Gary is kind. Harry is red. Harry is smart. All green things are kind. All kind things are young. All smart things are quiet. If something is quiet and smart then it is green. Quiet things are smart. If Bob is blue and Bob is kind then Bob is smart. If Harry is kind and Harry is blue then Harry is smart. All young, kind things are blue.",Harry is not quiet.,False,OWA,train,5,AttNeg-OWA-D5-862,5,7,8,1,2,inv-proof,[(((triple7) -> rule3))]
135099,35100,3,4534,Bob is not nice. Bob is round. Bob is smart. Erin is not blue. Erin is quiet. Erin is red. Erin is not round. If someone is red and not blue then they are young. Nice people are round. If Bob is smart then Bob is not quiet. If someone is quiet and nice then they are not smart. If someone is blue and round then they are not quiet. If someone is blue and not red then they are quiet. If someone is smart and red then they are quiet. If Erin is not red and Erin is not round then Erin is smart.,Erin is not young.,False,OWA,train,1,AttNeg-OWA-D1-1237,1,7,8,1,3,inv-proof,[(((triple6 triple4) -> rule1))]
218343,18330,3,1647,"Anne is cold. Dave is blue. Dave is round. Erin is cold. Harry is big. Harry is blue. Harry is white. If Harry is young then Harry is white. If someone is cold then they are young. If Harry is young then Harry is cold. If someone is cold and nice then they are big. All big people are round. Round people are cold. Cold, round people are nice. If Harry is cold and Harry is round then Harry is white.",Harry is not round.,False,OWA,train,2,AttNoneg-OWA-D2-1543,3,7,8,1,2,inv-proof,[(((triple5) -> rule5))]
310241,10218,3,715,Anne is nice. Anne is quiet. Charlie is kind. Charlie is white. Dave is kind. Harry is blue. Harry is young. If someone is kind and not red then they are quiet. If someone is red and nice then they are not blue. If someone is white and kind then they are nice. Red people are white. Kind people are white. If someone is young then they are white. All nice people are young. If Anne is young then Anne is not blue.,Anne is not young.,False,OWA,train,3,AttNeg-OWA-D3-1651,3,7,8,1,2,inv-proof,[(((triple1) -> rule7))]
303103,3080,3,218,The bald eagle chases the lion. The bald eagle eats the lion. The bald eagle is kind. The bald eagle sees the lion. The lion chases the bald eagle. The lion is kind. The lion sees the bald eagle. If something sees the lion then the lion chases the bald eagle. If something eats the lion and the lion eats the bald eagle then it chases the lion. If the bald eagle chases the lion then the bald eagle is kind. If something sees the lion then the lion eats the bald eagle. If the bald eagle sees the lion then the bald eagle chases the lion. Red things are nice. If something eats the bald eagle then it eats the lion. If the lion sees the bald eagle and the bald eagle chases the lion then the bald eagle sees the lion.,The lion does not eat the bald eagle.,False,OWA,train,3,RelNoneg-OWA-D3-167,3,7,8,1,2,inv-proof,[(((triple4) -> rule4) OR ((((triple7 triple1) -> rule8)) -> rule4))]
171941,2326,3,300,Erin is furry. Erin is red. Erin is rough. Fiona is blue. Fiona is furry. Fiona is rough. Fiona is round. All smart people are not blue. If Fiona is kind then Fiona is round. If someone is rough and not furry then they are not round. If someone is furry then they are round. If someone is kind and furry then they are not rough. If someone is kind and not furry then they are rough. If Erin is round and Erin is not rough then Erin is blue. Blue people are not red.,Fiona is red.,False,OWA,test,1,AttNeg-OWA-D1-1891,1,7,8,1,2,inv-proof,[(((triple4) -> rule8))]
318881,18858,3,1310,"Anne is blue. Anne is furry. Anne is quiet. Fiona is cold. Fiona is furry. Gary is blue. Gary is smart. Young things are cold. Smart, quiet things are cold. If something is quiet then it is round. All cold, furry things are blue. If something is quiet and round then it is cold. If something is smart and furry then it is quiet. Furry things are smart. Blue, quiet things are furry.",Fiona is not smart.,False,OWA,train,3,AttNoneg-OWA-D3-1712,3,7,8,1,2,inv-proof,[(((triple5) -> rule7))]
408111,8052,3,384,"Charlie is nice. Dave is cold. Dave is not red. Dave is not rough. Dave is not smart. Gary is blue. Harry is big. Rough things are smart. Red, nice things are smart. All big things are rough. All nice, red things are rough. If Harry is smart and Harry is big then Harry is blue. If Charlie is red then Charlie is blue. All blue, smart things are nice. All nice, rough things are not cold.",Harry is not rough.,False,OWA,train,5,AttNeg-OWA-D5-955,5,7,8,1,2,inv-proof,[(((triple7) -> rule3))]
357225,57202,3,3970,"Bob is blue. Bob is not cold. Bob is red. Charlie is kind. Charlie is not rough. Gary is not cold. Harry is red. If someone is smart and not cold then they are kind. If someone is quiet then they are kind. All rough people are blue. Rough, kind people are blue. If Bob is blue and Bob is kind then Bob is rough. All red, rough people are quiet. All red, blue people are rough. Blue people are rough.",Bob is not rough.,False,OWA,train,3,AttNeg-OWA-D3-525,3,7,8,1,2,inv-proof,[(((triple1) -> rule8) OR ((triple3 triple1) -> rule7))]
377051,7640,3,525,"Anne is big. Anne is red. Bob is big. Bob is kind. Bob is round. Bob is smart. Bob is white. If Anne is kind then Anne is red. Red, smart people are white. If Bob is white then Bob is kind. If someone is big and red then they are kind. All white, round people are smart. All kind people are round. All round, blue people are white. Big people are blue.",Anne is not kind.,False,OWA,test,3,AttNoneg-OWA-D3-924,4,7,8,1,3,inv-proof,[(((triple1 triple2) -> rule4))]
416403,16344,3,781,"Dave is furry. Dave is nice. Dave is rough. Erin is furry. Gary is red. Harry is kind. Harry is not rough. Rough things are smart. All red things are kind. If something is smart then it is nice. Red, kind things are rough. If something is green and not furry then it is not rough. If something is red and not furry then it is not rough. Furry things are red. If Harry is kind and Harry is nice then Harry is green.",Dave is not smart.,False,OWA,train,5,AttNeg-OWA-D5-1001,5,7,8,1,2,inv-proof,[(((triple3) -> rule1) OR ((((((triple1) -> rule7) ((((triple1) -> rule7)) -> rule2)) -> rule4)) -> rule1))]
294091,4162,3,373,"Anne is furry. Anne is green. Anne is white. Dave is furry. Dave is red. Dave is smart. Dave is white. If someone is red then they are round. All round people are cold. All cold, red people are white. If someone is white then they are smart. Smart, cold people are round. All smart, furry people are cold. If Anne is round then Anne is furry. If someone is red then they are furry.",Anne is not smart.,False,OWA,dev,2,AttNoneg-OWA-D2-708,3,7,8,1,2,inv-proof,[(((triple3) -> rule4))]
367169,67146,3,4662,"Bob is round. Charlie is not cold. Charlie is furry. Charlie is red. Erin is blue. Erin is red. Erin is not round. If something is cold and red then it is not furry. All furry things are young. If something is young and green then it is not blue. If something is red then it is not cold. If Bob is young then Bob is not blue. All red, young things are green. If something is blue and furry then it is round. If something is blue and not furry then it is not round.",Erin is cold.,False,OWA,train,3,AttNeg-OWA-D3-465,3,7,8,1,2,inv-proof,[(((triple6) -> rule4))]
120025,20026,3,2587,Gary is red. Gary is young. Harry is big. Harry is not cold. Harry is kind. Harry is round. Harry is young. If someone is white then they are not big. All white people are not big. All red people are not cold. White people are not cold. If Gary is red and Gary is not young then Gary is cold. If Harry is round and Harry is white then Harry is cold. Cold people are white. If someone is cold then they are round.,Gary is cold.,False,OWA,train,1,AttNeg-OWA-D1-813,1,7,8,1,2,inv-proof,[(((triple1) -> rule3))]
241197,41184,3,3716,Bob is white. Bob is young. Charlie is smart. Charlie is white. Erin is cold. Harry is cold. Harry is white. If something is cold and kind then it is white. Young things are round. If Erin is cold then Erin is white. If Erin is cold and Erin is white then Erin is smart. If something is kind then it is cold. If something is round and young then it is white. If something is smart then it is furry. All cold things are smart.,Bob is not round.,False,OWA,train,2,AttNoneg-OWA-D2-1571,2,7,8,1,2,inv-proof,[(((triple2) -> rule2))]
131767,31768,3,4106,Charlie is big. Charlie is kind. Charlie is nice. Charlie is round. Charlie is young. Gary is cold. Gary is kind. If someone is big and round then they are green. All round people are cold. If someone is green then they are young. If someone is nice then they are young. If someone is round then they are young. If someone is green and round then they are big. If someone is young and kind then they are nice. All green people are nice.,Charlie is not green.,False,OWA,train,1,AttNoneg-OWA-D1-701,1,7,8,1,3,inv-proof,[(((triple1 triple4) -> rule1))]
411031,10972,3,524,"Anne is nice. Anne is white. Dave is not rough. Gary is nice. Gary is white. Harry is blue. Harry is white. If Anne is not white then Anne is blue. If something is white then it is rough. If Anne is blue then Anne is nice. All rough things are furry. Nice things are not green. If Harry is furry then Harry is nice. White, furry things are blue. If something is furry and not green then it is smart.",Gary is not rough.,False,OWA,train,5,AttNeg-OWA-D5-65,5,7,8,1,2,inv-proof,[(((triple5) -> rule2))]
121751,21752,3,2812,"Anne is blue. Anne is smart. Dave is smart. Dave is young. Fiona is not blue. Fiona is smart. Fiona is white. If someone is blue and not smart then they are quiet. Smart, red people are not quiet. If someone is red then they are blue. All red people are not blue. If someone is nice and not quiet then they are not white. If someone is blue and white then they are young. Blue people are young. Young, red people are nice.",Anne is not young.,False,OWA,train,1,AttNeg-OWA-D1-749,1,7,8,1,2,inv-proof,[(((triple1) -> rule7))]
244409,44396,3,4002,The mouse does not eat the squirrel. The mouse is cold. The mouse is young. The mouse likes the squirrel. The mouse visits the squirrel. The squirrel is not cold. The squirrel visits the mouse. If someone is nice and not cold then they do not like the squirrel. If someone is kind and not cold then they do not eat the squirrel. If the mouse visits the squirrel and the mouse is kind then the squirrel is kind. If the mouse is young then the mouse is kind. If someone eats the squirrel and the squirrel visits the mouse then the mouse is round. If someone eats the squirrel and they like the mouse then the mouse likes the squirrel. If someone likes the mouse and they visit the mouse then the mouse likes the squirrel. If the mouse is kind and the mouse does not eat the squirrel then the squirrel visits the mouse.,The mouse is not kind.,False,OWA,train,2,RelNeg-OWA-D2-1304,3,7,8,1,2,inv-proof,[(((triple3) -> rule4))]
305115,5092,3,360,"Bob is big. Bob is not round. Dave is white. Erin is blue. Erin is round. Fiona is big. Fiona is not furry. All white, round people are smart. If Bob is round then Bob is not furry. Blue people are rough. If Bob is furry then Bob is not rough. If someone is smart then they are round. Furry, rough people are not round. Blue, rough people are big. Rough people are white.",Erin is not rough.,False,OWA,train,3,AttNeg-OWA-D3-1526,3,7,8,1,2,inv-proof,[(((triple4) -> rule3))]
343153,43130,3,2996,"The bald eagle is green. The bald eagle likes the mouse. The cow is blue. The lion is not kind. The lion likes the cow. The lion sees the bald eagle. The mouse is blue. All rough, cold things are blue. If the bald eagle chases the lion then the bald eagle likes the lion. If something sees the bald eagle then it chases the lion. If something is green then it sees the bald eagle. If something sees the bald eagle then the bald eagle likes the cow. If something sees the mouse and it likes the lion then the lion sees the cow. If something chases the cow then the cow is not green. If something sees the bald eagle and it is not kind then it sees the lion.",The lion does not chase the lion.,False,OWA,train,3,RelNeg-OWA-D3-1399,3,7,8,1,2,inv-proof,[(((triple6) -> rule3))]
308297,8274,3,581,"Bob is round. Charlie is furry. Charlie is nice. Charlie is red. Dave is quiet. Dave is round. Gary is nice. If something is quiet then it is blue. Furry, blue things are rough. If something is red then it is blue. All rough, red things are round. If something is nice and blue then it is red. If Gary is round then Gary is blue. All red, rough things are round. If Bob is nice then Bob is blue.",Charlie is not blue.,False,OWA,train,3,AttNoneg-OWA-D3-392,3,7,8,1,2,inv-proof,[(((triple4) -> rule3))]
141477,41478,3,5363,"Anne is green. Anne is young. Dave is green. Dave is red. Fiona is furry. Fiona is green. Fiona is quiet. All furry, nice things are young. Furry, quiet things are red. Red things are nice. All kind things are nice. If something is nice and furry then it is green. All nice things are quiet. If something is quiet then it is nice. Red, furry things are nice.",Fiona is not red.,False,OWA,train,1,AttNoneg-OWA-D1-1390,2,7,8,1,3,inv-proof,[(((triple5 triple7) -> rule2))]
356733,56710,3,3937,"Anne is red. Charlie is red. Dave is kind. Dave is red. Dave is smart. Fiona is furry. Fiona is red. If Fiona is smart then Fiona is red. If something is smart then it is quiet. Red things are furry. If something is furry then it is quiet. If something is young then it is kind. All kind things are red. If Anne is furry and Anne is young then Anne is nice. All red, quiet things are smart.",Dave is not quiet.,False,OWA,train,3,AttNoneg-OWA-D3-1589,3,7,8,1,2,inv-proof,[(((triple5) -> rule2) OR ((((triple4) -> rule3)) -> rule4) OR ((((((triple3) -> rule6)) -> rule3)) -> rule4))]
419699,19640,3,938,The bald eagle is kind. The cat likes the bald eagle. The cat likes the squirrel. The squirrel chases the cat. The tiger chases the cat. The tiger is green. The tiger is round. If something likes the cat then the cat chases the tiger. If something chases the bald eagle and the bald eagle likes the tiger then the tiger is round. If something is green then it is kind. If something visits the bald eagle then the bald eagle chases the cat. If something likes the cat and it is cold then it is green. If something chases the cat and the cat likes the squirrel then it is green. If something chases the bald eagle then the bald eagle chases the tiger. If something is kind and green then it visits the bald eagle.,The squirrel is not green.,False,OWA,train,5,RelNoneg-OWA-D5-193,5,7,8,1,3,inv-proof,[(((triple4 triple3) -> rule6))]
375511,6100,3,419,The cow likes the squirrel. The rabbit chases the squirrel. The rabbit is rough. The rabbit is young. The rabbit does not like the squirrel. The squirrel is not kind. The squirrel is not round. If someone likes the squirrel then they like the rabbit. All rough people are young. If someone chases the rabbit and they chase the squirrel then they do not like the cow. If someone needs the rabbit then the rabbit is blue. If someone likes the squirrel then the squirrel is blue. If someone likes the squirrel and they are kind then the squirrel likes the rabbit. Blue people are rough. If the rabbit does not need the squirrel then the rabbit is not rough.,The squirrel is not blue.,False,OWA,test,3,RelNeg-OWA-D3-488,3,7,8,1,2,inv-proof,[(((triple1) -> rule5))]
333579,33556,3,2327,The bear likes the lion. The cat is young. The cat likes the bear. The cat visits the bear. The lion eats the squirrel. The squirrel eats the bear. The squirrel likes the bear. If someone visits the bear and the bear is cold then they visit the lion. If someone is cold then they like the cat. If someone visits the bear then they are green. If the squirrel eats the lion and the lion likes the bear then the squirrel eats the cat. If someone likes the cat then the cat likes the squirrel. If someone likes the squirrel then the squirrel is red. If someone eats the cat then the cat eats the squirrel. If the squirrel eats the bear then the bear is cold.,The cat is not green.,False,OWA,train,3,RelNoneg-OWA-D3-1604,4,7,8,1,2,inv-proof,[(((triple4) -> rule3))]
467181,67122,3,3196,"Anne is cold. Anne is green. Bob is cold. Fiona is quiet. Fiona is young. Harry is green. Harry is quiet. Green people are quiet. All young people are nice. Cold people are smart. All green, nice people are smart. All quiet, cold people are young. Quiet people are young. If someone is quiet and rough then they are smart. Cold, smart people are green.",Fiona is not nice.,False,OWA,train,5,AttNoneg-OWA-D5-1100,5,7,8,1,2,inv-proof,[(((triple5) -> rule2) OR ((((triple4) -> rule6)) -> rule2))]
467461,67402,3,3209,The bear chases the mouse. The bear is rough. The bear visits the rabbit. The lion sees the mouse. The mouse is big. The rabbit chases the mouse. The rabbit visits the lion. If something sees the bear and the bear is kind then it chases the rabbit. If something sees the lion then the lion chases the rabbit. If something chases the lion then the lion chases the mouse. If something visits the mouse then the mouse visits the lion. If something chases the bear and the bear sees the mouse then the bear visits the rabbit. If something sees the lion then it visits the mouse. If something chases the lion and the lion is big then the lion visits the rabbit. If something visits the lion then it sees the lion.,The rabbit does not see the lion.,False,OWA,train,5,RelNoneg-OWA-D5-968,5,7,8,1,2,inv-proof,[(((triple7) -> rule8))]
144379,44380,3,5742,The bald eagle is red. The mouse is red. The mouse needs the bald eagle. The tiger is red. The tiger is not round. The tiger does not need the bald eagle. The tiger needs the mouse. If something needs the tiger and it likes the bald eagle then it is not cold. If the tiger is big and the tiger needs the bald eagle then the bald eagle likes the mouse. If something eats the tiger then the tiger eats the mouse. If something eats the bald eagle and it needs the bald eagle then it likes the bald eagle. If the tiger is cold then the tiger is big. If the tiger needs the mouse and the tiger likes the bald eagle then the mouse likes the tiger. If something needs the bald eagle then the bald eagle needs the mouse. If something likes the bald eagle and it does not eat the bald eagle then the bald eagle is cold.,The bald eagle does not need the mouse.,False,OWA,train,1,RelNeg-OWA-D1-1435,1,7,8,1,2,inv-proof,[(((triple3) -> rule7))]
133915,33916,3,4383,"Anne is cold. Anne is nice. Anne is white. Fiona is nice. Fiona is red. Harry is red. Harry is rough. All rough, kind things are cold. All cold, red things are rough. If something is red then it is kind. If something is cold and red then it is nice. If Harry is white then Harry is smart. If Fiona is smart and Fiona is kind then Fiona is red. All smart, red things are rough. If Fiona is kind and Fiona is rough then Fiona is nice.",Harry is not kind.,False,OWA,train,1,AttNoneg-OWA-D1-1395,3,7,8,1,2,inv-proof,[(((triple6) -> rule3))]
211817,11804,3,1063,"Bob is blue. Bob is furry. Bob is rough. Bob is smart. Gary is smart. Gary is white. Gary is young. If someone is smart then they are young. Blue, smart people are young. If Bob is rough then Bob is furry. If Bob is blue then Bob is furry. All blue people are young. Rough people are blue. All smart people are rough. All smart, blue people are young.",Bob is not young.,False,OWA,train,2,AttNoneg-OWA-D2-367,2,7,8,1,2,inv-proof,[(((triple1) -> rule5) OR ((triple4) -> rule1) OR ((triple1 triple4) -> rule2) OR ((triple4 triple1) -> rule8) OR ((((triple3) -> rule6)) -> rule5) OR ((triple4 ((triple3) -> rule6)) -> rule8) OR ((((triple3) -> rule6) triple4) -> rule2) OR ((((((triple4) -> rule7)) -> rule6)) -> rule5) OR ((triple4 ((((triple4) -> rule7)) -> rule6)) -> rule8) OR ((((((triple4) -> rule7)) -> rule6) triple4) -> rule2))]
189711,20096,3,2592,The lion eats the squirrel. The lion sees the squirrel. The lion visits the squirrel. The squirrel eats the lion. The squirrel is young. The squirrel sees the lion. The squirrel visits the lion. If something visits the squirrel and it is young then it is round. If something eats the squirrel and the squirrel sees the lion then the lion is young. If something visits the squirrel and it eats the lion then the lion is green. If something is big then it sees the lion. If something sees the squirrel then the squirrel sees the lion. If something is green then it eats the squirrel. If something visits the lion and it eats the lion then the lion visits the squirrel. If something is green and it visits the lion then the lion eats the squirrel.,The lion is not young.,False,OWA,test,1,RelNoneg-OWA-D1-705,2,7,8,1,3,inv-proof,[(((triple1 triple6) -> rule2) OR ((triple1 ((triple2) -> rule5)) -> rule2))]
414767,14708,3,704,"Anne is furry. Bob is blue. Bob is rough. Fiona is red. Fiona is rough. Fiona is smart. Harry is rough. All smart people are furry. All red people are furry. If someone is red and furry then they are smart. If someone is smart then they are blue. All furry, kind people are rough. All blue, smart people are kind. All furry people are red. All furry, rough people are red.",Fiona is not blue.,False,OWA,train,5,AttNeg-OWA-D5-961,5,7,8,1,2,inv-proof,[(((triple6) -> rule4) OR ((((triple4 ((triple4) -> rule2)) -> rule3)) -> rule4))]
382884,13473,4,932,"Anne is furry. Anne is not kind. Anne is not nice. Anne is red. Bob is not round. Dave is furry. Dave is not nice. If something is furry and round then it is cold. If something is white and furry then it is cold. If something is cold then it is red. All kind, white things are round. Red things are round. Cold things are not white. If Bob is not nice then Bob is not round. If Dave is nice and Dave is round then Dave is not kind.",Anne is cold.,True,OWA,test,3,AttNeg-OWA-D3-1355,3,7,8,2,4,proof,[(((triple1 ((triple4) -> rule5)) -> rule1))]
386966,17555,4,1212,"Anne is furry. Anne is nice. Anne is rough. Anne is young. Dave is green. Dave is rough. Dave is young. If something is round and rough then it is green. Green things are white. If something is white and green then it is young. White, nice things are furry. If Anne is nice then Anne is furry. Young, rough things are white. All white things are round. Round things are rough.",Anne is round.,True,OWA,test,3,AttNoneg-OWA-D3-1245,3,7,8,2,4,proof,[(((((triple4 triple3) -> rule6)) -> rule7))]
479664,9795,4,464,"Anne is cold. Anne is furry. Anne is red. Dave is young. Gary is nice. Gary is young. Harry is not blue. All nice people are red. All furry people are blue. All furry, red people are quiet. Blue people are cold. Young people are cold. Cold people are furry. If Dave is blue then Dave is red. If Gary is furry then Gary is nice.",Gary is furry.,True,OWA,test,5,AttNeg-OWA-D5-103,5,7,8,2,3,proof,[(((((triple6) -> rule5)) -> rule6))]
