,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
275257,5168,5,464,The bald eagle is round. The cat does not see the dog. The cat visits the mouse. The dog sees the cat. The mouse does not like the dog. The mouse sees the bald eagle. The mouse sees the cat. If something likes the mouse then it visits the cat. If something likes the dog and the dog is round then it likes the cat. If the cat sees the mouse then the cat is red. If something sees the bald eagle then the bald eagle is red. If something is red then it likes the mouse. If something visits the dog then the dog visits the cat. If something likes the dog and the dog is nice then it visits the dog. If something likes the cat and it does not like the mouse then it does not see the cat.,The bald eagle does not like the mouse.,False,OWA,test,2,RelNeg-OWA-D2-1103,3,7,8,2,3,inv-proof,[(((((triple6) -> rule4)) -> rule5))]
206115,6102,5,552,"Bob is big. Bob is blue. Bob is green. Bob is round. Bob is smart. Gary is green. Gary is smart. If someone is round then they are young. If someone is kind and round then they are not young. If someone is big and round then they are young. If someone is big and kind then they are blue. If someone is smart then they are green. Big, young people are smart. All young people are not kind. If Gary is green then Gary is young.",Gary is kind.,False,OWA,train,2,AttNeg-OWA-D2-660,2,7,8,2,3,inv-proof,[(((((triple6) -> rule8)) -> rule7) OR ((((((triple7) -> rule5)) -> rule8)) -> rule7))]
408841,8782,5,418,"Bob is quiet. Bob is young. Erin is green. Erin is red. Fiona is quiet. Fiona is young. Harry is blue. Blue, big people are green. If someone is young then they are big. Big people are blue. If someone is red and big then they are white. All white, green people are big. If someone is green and big then they are red. If someone is white and young then they are green. If Erin is white then Erin is young.",Fiona is not blue.,False,OWA,train,5,AttNoneg-OWA-D5-691,5,7,8,2,3,inv-proof,[(((((triple6) -> rule2)) -> rule3))]
437135,37076,5,1768,"Dave is nice. Erin is quiet. Gary is round. Gary is not smart. Harry is kind. Harry is nice. Harry is red. Red, quiet things are young. If something is kind and smart then it is not young. Nice things are young. All red, kind things are quiet. If something is young and round then it is kind. Red things are nice. If something is round then it is red. Young things are red.",Dave is not red.,False,OWA,train,5,AttNeg-OWA-D5-790,5,7,8,2,3,inv-proof,[(((((triple1) -> rule3)) -> rule8))]
264053,64040,5,5778,The rabbit chases the squirrel. The squirrel chases the rabbit. The squirrel eats the rabbit. The squirrel is blue. The squirrel is cold. The squirrel is not red. The squirrel needs the rabbit. If the rabbit needs the squirrel and the rabbit is not round then the rabbit chases the squirrel. If someone is green then they are red. If someone is green and they need the squirrel then the squirrel does not eat the rabbit. If someone is red then they do not chase the squirrel. If someone is cold then they chase the squirrel. If someone needs the rabbit then they chase the rabbit. If someone chases the squirrel then they do not eat the squirrel. If someone is green and they do not need the rabbit then they do not eat the squirrel.,The squirrel eats the squirrel.,False,OWA,train,2,RelNeg-OWA-D2-2068,2,7,8,2,3,inv-proof,[(((((triple5) -> rule5)) -> rule7))]
384775,15364,5,1058,The cow eats the tiger. The cow is nice. The cow needs the tiger. The squirrel sees the tiger. The tiger eats the cow. The tiger eats the squirrel. The tiger is green. If something sees the tiger then it is round. If the cow is nice then the cow needs the squirrel. If the tiger is rough and the tiger is red then the tiger sees the squirrel. If something needs the cow and it eats the tiger then the cow is round. If something is rough then it needs the squirrel. If something needs the squirrel then the squirrel is rough. If something needs the tiger then it is round. If something needs the tiger and it needs the cow then the tiger eats the cow.,The squirrel is not rough.,False,OWA,test,3,RelNoneg-OWA-D3-1011,3,7,8,2,3,inv-proof,[(((((triple2) -> rule2)) -> rule6))]
472429,2560,5,118,The bald eagle eats the mouse. The bald eagle likes the tiger. The bald eagle sees the lion. The lion does not eat the bald eagle. The lion is rough. The mouse likes the tiger. The tiger is cold. If something is kind then it sees the mouse. If something likes the mouse then it likes the tiger. If something is round then it does not like the tiger. If something sees the bald eagle then it likes the lion. If something sees the mouse then it is cold. Rough things are kind. If something eats the bald eagle then it likes the bald eagle. All cold things are round.,The lion does not see the mouse.,False,OWA,test,5,RelNeg-OWA-D5-677,5,7,8,2,3,inv-proof,[(((((triple5) -> rule6)) -> rule1))]
331655,31632,5,2196,The bear eats the mouse. The bear is nice. The mouse eats the bear. The mouse is cold. The mouse needs the bear. The tiger is round. The tiger likes the bear. If someone needs the bear then they eat the mouse. If someone likes the tiger and they are big then they eat the tiger. If someone is nice then they eat the bear. If someone needs the tiger and they are nice then they are big. If someone eats the tiger and the tiger likes the bear then the tiger is young. If the mouse is big then the mouse is nice. If someone needs the mouse and the mouse is cold then the mouse eats the tiger. If someone eats the mouse and they eat the bear then they need the tiger.,The mouse does not need the tiger.,False,OWA,train,3,RelNoneg-OWA-D3-462,3,7,8,2,4,inv-proof,[(((((triple5) -> rule1) triple3) -> rule8))]
331147,31124,5,2161,The bald eagle chases the dog. The bald eagle chases the rabbit. The dog visits the rabbit. The rabbit does not chase the dog. The rabbit is green. The rabbit is kind. The rabbit likes the dog. If the dog is rough then the dog is not blue. If someone visits the bald eagle and they visit the rabbit then the bald eagle likes the rabbit. If the bald eagle chases the rabbit then the bald eagle visits the dog. If someone likes the rabbit then they are rough. If someone visits the rabbit then they visit the bald eagle. If someone likes the bald eagle and they are blue then the bald eagle does not visit the rabbit. If someone is rough and they like the rabbit then they chase the bald eagle. If the bald eagle is rough and the bald eagle likes the rabbit then the rabbit visits the dog.,The bald eagle does not like the rabbit.,False,OWA,train,3,RelNeg-OWA-D3-485,4,7,8,2,4,inv-proof,[(((((triple3) -> rule5) triple3) -> rule2))]
392389,2632,5,181,The cow chases the mouse. The dog chases the cow. The mouse is not blue. The mouse is not kind. The mouse is not nice. The mouse needs the cow. The mouse visits the cow. If someone visits the mouse then they do not need the mouse. If the mouse needs the cow then the mouse visits the dog. If the cow is young and the cow visits the mouse then the cow needs the dog. If the mouse is young then the mouse is red. If someone visits the cow then the cow is young. If someone needs the dog then they do not chase the cow. If someone visits the cow and they visit the dog then they need the dog. If someone is kind and they do not need the dog then they chase the mouse.,The mouse does not need the dog.,False,OWA,dev,3,RelNeg-OWA-D3-1262,3,7,8,2,4,inv-proof,[(((triple7 ((triple6) -> rule2)) -> rule7))]
387559,18148,5,1255,Anne is not nice. Anne is rough. Anne is smart. Bob is rough. Gary is nice. Gary is quiet. Harry is rough. If Gary is big then Gary is cold. All nice people are big. If Gary is big then Gary is quiet. If someone is green then they are smart. If Anne is quiet and Anne is not green then Anne is big. If someone is nice and not quiet then they are not rough. If someone is quiet and not big then they are not rough. Cold people are rough.,Gary is not cold.,False,OWA,test,3,AttNeg-OWA-D3-476,3,7,8,2,3,inv-proof,[(((((triple5) -> rule2)) -> rule1))]
387787,18376,5,1270,"Anne is round. Bob is big. Bob is furry. Bob is red. Fiona is furry. Harry is big. Harry is nice. All furry things are round. Furry, round things are red. Nice things are young. If something is green then it is big. If Harry is furry then Harry is young. All nice things are furry. If Harry is red then Harry is furry. If Fiona is nice and Fiona is round then Fiona is young.",Harry is not round.,False,OWA,test,3,AttNoneg-OWA-D3-1021,3,7,8,2,3,inv-proof,[(((((triple7) -> rule6)) -> rule1))]
207621,7608,5,686,The bald eagle eats the lion. The bald eagle is kind. The cow likes the lion. The dog is green. The dog is kind. The lion does not chase the bald eagle. The lion likes the dog. If someone eats the lion then they chase the dog. If someone eats the lion and they chase the bald eagle then they like the lion. If someone eats the cow and they do not like the cow then they like the lion. If someone is kind then they eat the bald eagle. If someone chases the dog then they chase the lion. If someone eats the lion then the lion does not chase the bald eagle. If someone is kind then they eat the cow. If someone is young then they are kind.,The bald eagle does not chase the lion.,False,OWA,train,2,RelNeg-OWA-D2-1256,2,7,8,2,3,inv-proof,[(((((triple1) -> rule1)) -> rule5))]
318683,18660,5,1297,Bob is not red. Charlie is red. Charlie is round. Dave is not white. Erin is nice. Erin is red. Erin is white. All nice people are white. Young people are not white. If Erin is not red then Erin is young. If Dave is not young then Dave is cold. If Charlie is red then Charlie is nice. If someone is round and white then they are not cold. If someone is white then they are smart. If Bob is white then Bob is not smart.,Charlie is not white.,False,OWA,train,3,AttNeg-OWA-D3-803,3,7,8,2,3,inv-proof,[(((((triple2) -> rule5)) -> rule1))]
418499,18440,5,880,Anne is rough. Dave is big. Dave is smart. Fiona is big. Fiona is rough. Fiona is white. Gary is kind. Smart things are young. If something is kind then it is young. If something is young then it is kind. All kind things are white. If something is furry and smart then it is white. If Fiona is furry and Fiona is rough then Fiona is big. Rough things are big. All big things are smart.,Fiona is not young.,False,OWA,train,5,AttNeg-OWA-D5-137,5,7,8,2,3,inv-proof,[(((((triple4) -> rule8)) -> rule1) OR ((((((triple5) -> rule7)) -> rule8)) -> rule1))]
376353,6942,5,477,The lion is blue. The lion is kind. The lion is nice. The lion likes the tiger. The lion needs the tiger. The tiger chases the lion. The tiger needs the lion. If someone is big then they need the lion. If someone likes the lion then the lion likes the tiger. If someone likes the tiger and they chase the tiger then the tiger needs the lion. If someone chases the tiger then they need the lion. If someone is green and kind then they need the tiger. If someone likes the tiger then the tiger chases the lion. If someone likes the tiger and they need the tiger then they like the lion. If someone likes the lion and the lion likes the tiger then the lion chases the tiger.,The lion does not chase the tiger.,False,OWA,test,3,RelNoneg-OWA-D3-803,3,7,8,2,5,inv-proof,[(((((triple4 triple5) -> rule7) triple4) -> rule8))]
488357,18488,5,875,The bald eagle needs the squirrel. The cat is big. The cat is kind. The squirrel sees the tiger. The squirrel visits the cat. The tiger is young. The tiger sees the bald eagle. If something visits the squirrel and it sees the tiger then the tiger visits the cat. If something visits the bald eagle then it is kind. If something is big and cold then it sees the bald eagle. If something is kind then it needs the bald eagle. If something visits the cat and it needs the bald eagle then the cat sees the squirrel. If something is big then it sees the squirrel. If something is big then it visits the bald eagle. If something sees the squirrel then the squirrel is big.,The squirrel is not big.,False,OWA,test,5,RelNoneg-OWA-D5-807,5,7,8,2,3,inv-proof,[(((((triple2) -> rule6)) -> rule8))]
486757,16888,5,799,The bear is green. The bear visits the cow. The cat is green. The cat is nice. The cow likes the cat. The cow visits the lion. The lion visits the cat. If someone visits the cow then the cow eats the lion. If someone eats the bear then the bear visits the cat. If someone is young then they eat the bear. If someone is blue then they eat the bear. If someone likes the lion then they are young. If the lion is nice then the lion eats the bear. If someone eats the lion then they like the lion. If someone is green then they eat the cat.,The cow does not like the lion.,False,OWA,test,5,RelNoneg-OWA-D5-1026,5,7,8,2,3,inv-proof,[(((((triple2) -> rule1)) -> rule7))]
283855,13766,5,1247,The cat chases the rabbit. The cat is nice. The cat is red. The lion chases the cat. The lion chases the rabbit. The lion needs the rabbit. The rabbit chases the lion. If someone is red and they like the cat then they like the rabbit. If someone likes the rabbit and they like the cat then they are kind. If someone chases the rabbit and the rabbit is red then the rabbit is kind. If someone likes the lion then they are nice. If someone likes the cat then they like the lion. If the rabbit needs the cat and the rabbit needs the lion then the rabbit is green. If someone is red and nice then they need the rabbit. If someone needs the rabbit and they chase the cat then the rabbit likes the lion.,The rabbit is not nice.,False,OWA,test,2,RelNoneg-OWA-D2-1852,2,7,8,2,4,inv-proof,[(((((triple6 triple4) -> rule8)) -> rule4))]
336951,36928,5,2566,"Anne is blue. Erin is big. Erin is nice. Erin is smart. Gary is nice. Gary is quiet. Harry is smart. Round things are not big. If something is furry then it is big. If Harry is not nice then Harry is not big. All nice things are smart. If something is nice and round then it is smart. If something is smart then it is blue. All blue, nice things are not round. If something is furry and not blue then it is quiet.",Gary is not blue.,False,OWA,train,3,AttNeg-OWA-D3-1559,3,7,8,2,3,inv-proof,[(((((triple5) -> rule4)) -> rule6))]
330421,30398,5,2111,"Charlie is young. Erin is white. Fiona is cold. Fiona is furry. Fiona is quiet. Fiona is white. Harry is nice. If something is cold then it is quiet. All cold, quiet things are white. Cold, blue things are furry. Furry things are young. Nice things are cold. If Fiona is blue then Fiona is nice. If Fiona is young and Fiona is furry then Fiona is white. All nice things are blue.",Harry is not furry.,False,OWA,train,3,AttNoneg-OWA-D3-1077,3,7,8,2,5,inv-proof,[(((((triple7) -> rule5) ((triple7) -> rule8)) -> rule3))]
367835,67812,5,4709,The bald eagle likes the cow. The bald eagle sees the cow. The bald eagle visits the cow. The cow is rough. The cow is young. The cow sees the bald eagle. The cow visits the bald eagle. If someone sees the cow and the cow likes the bald eagle then the bald eagle is blue. If someone visits the bald eagle and they see the cow then the bald eagle is blue. If someone is rough then they like the bald eagle. If someone likes the cow and they are blue then they do not visit the bald eagle. If someone visits the bald eagle then the bald eagle sees the cow. If the bald eagle sees the cow then the bald eagle is young. If someone likes the bald eagle then the bald eagle is big. If the cow visits the bald eagle then the cow is kind.,The bald eagle is not big.,False,OWA,train,3,RelNeg-OWA-D3-1148,3,7,8,2,3,inv-proof,[(((((triple4) -> rule3)) -> rule7))]
457075,57016,5,2712,"Anne is big. Anne is furry. Anne is smart. Anne is young. Dave is young. Erin is nice. Fiona is cold. All nice things are smart. Smart things are cold. If Erin is smart and Erin is green then Erin is furry. All big things are green. If Erin is cold then Erin is big. All big, green things are young. All cold things are furry. All cold, big things are green.",Erin is not cold.,False,OWA,train,5,AttNoneg-OWA-D5-505,5,7,8,2,3,inv-proof,[(((((triple6) -> rule1)) -> rule2))]
371735,2324,5,159,"Anne is furry. Anne is young. Fiona is big. Fiona is furry. Gary is nice. Gary is quiet. Harry is nice. If someone is nice and furry then they are white. All white people are young. If Gary is nice and Gary is quiet then Gary is white. All furry people are quiet. White, young people are nice. If Fiona is young then Fiona is white. Furry, big people are white. If Fiona is furry then Fiona is quiet.",Fiona is not young.,False,OWA,test,3,AttNoneg-OWA-D3-185,3,7,8,2,4,inv-proof,[(((((triple4 triple3) -> rule7)) -> rule2))]
421555,21496,5,1024,"Bob is furry. Bob is not white. Erin is green. Erin is young. Fiona is green. Fiona is round. Harry is furry. If Erin is blue then Erin is cold. If Bob is furry then Bob is not blue. All blue things are white. All green things are white. All young things are cold. Furry, round things are blue. White things are young. If Fiona is cold then Fiona is furry.",Fiona is not young.,False,OWA,train,5,AttNeg-OWA-D5-551,5,7,8,2,3,inv-proof,[(((((triple5) -> rule4)) -> rule7))]
477339,7470,5,353,"Anne is kind. Anne is rough. Bob is big. Dave is big. Dave is cold. Fiona is kind. Fiona is white. Big people are cold. All big, kind people are red. If someone is quiet then they are kind. If Dave is rough then Dave is big. If someone is cold then they are quiet. Red, kind people are white. If Fiona is big then Fiona is quiet. If Bob is kind and Bob is not red then Bob is not rough.",Bob is not quiet.,False,OWA,test,5,AttNeg-OWA-D5-277,5,7,8,2,3,inv-proof,[(((((triple3) -> rule1)) -> rule5))]
312709,12686,5,888,Charlie is rough. Charlie is not round. Charlie is white. Charlie is not young. Erin is red. Erin is round. Fiona is cold. If Charlie is not cold then Charlie is green. Cold people are red. If someone is cold and not green then they are round. If someone is young then they are not round. If someone is cold and red then they are white. If someone is cold and not round then they are white. If someone is young and not cold then they are rough. If someone is white then they are rough.,Fiona is not white.,False,OWA,train,3,AttNeg-OWA-D3-1739,3,7,8,2,4,inv-proof,[(((triple7 ((triple7) -> rule2)) -> rule5))]
378571,9160,5,632,The bald eagle is cold. The bald eagle is round. The bald eagle sees the lion. The lion is green. The rabbit sees the bald eagle. The rabbit sees the lion. The tiger visits the lion. If the bald eagle sees the tiger then the bald eagle likes the rabbit. If something is cold then it sees the tiger. If something visits the lion and the lion likes the tiger then the lion is not round. If something sees the lion then it likes the bald eagle. If something likes the rabbit and the rabbit sees the lion then the rabbit does not visit the bald eagle. If something is green and it does not visit the lion then it does not see the rabbit. If something is kind and green then it visits the rabbit. If something sees the bald eagle and the bald eagle does not like the rabbit then the bald eagle is young.,The bald eagle does not like the rabbit.,False,OWA,test,3,RelNeg-OWA-D3-1193,3,7,8,2,3,inv-proof,[(((((triple1) -> rule2)) -> rule1))]
389515,20104,5,1388,Charlie is round. Gary is cold. Gary is red. Gary is smart. Gary is young. Harry is smart. Harry is young. If something is young then it is smart. If Harry is young then Harry is red. If something is red then it is young. Round things are kind. All big things are cold. If something is kind then it is big. If Gary is cold then Gary is red. All kind things are smart.,Charlie is not smart.,False,OWA,test,3,AttNoneg-OWA-D3-1802,3,7,8,2,3,inv-proof,[(((((triple1) -> rule4)) -> rule8))]
254377,54364,5,4908,"Bob is furry. Bob is quiet. Bob is red. Fiona is big. Fiona is not furry. Fiona is quiet. Fiona is not red. If something is cold then it is quiet. If Fiona is cold then Fiona is not rough. Rough, quiet things are young. All cold things are not young. Furry, quiet things are rough. If something is quiet and not cold then it is furry. All quiet, red things are furry. If Fiona is not big then Fiona is furry.",Bob is not young.,False,OWA,train,2,AttNeg-OWA-D2-1781,2,7,8,2,5,inv-proof,[(((((triple1 triple2) -> rule5) triple2) -> rule3) OR ((((((triple2 triple3) -> rule7) triple2) -> rule5) triple2) -> rule3))]
359053,59030,5,4098,The bald eagle chases the squirrel. The bald eagle eats the squirrel. The bald eagle sees the squirrel. The squirrel chases the bald eagle. The squirrel eats the bald eagle. The squirrel is rough. The squirrel sees the bald eagle. If the squirrel eats the bald eagle and the squirrel chases the bald eagle then the bald eagle eats the squirrel. If something is rough then it is green. If something chases the bald eagle and the bald eagle is blue then the bald eagle is rough. If something eats the squirrel and the squirrel sees the bald eagle then it is blue. If something is green and it sees the squirrel then it eats the bald eagle. If something sees the squirrel then the squirrel sees the bald eagle. If something is rough then it chases the bald eagle. If something sees the squirrel and the squirrel eats the bald eagle then the squirrel chases the bald eagle.,The bald eagle is not rough.,False,OWA,train,3,RelNoneg-OWA-D3-656,4,7,8,2,5,inv-proof,[(((triple4 ((triple2 triple7) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((triple2 triple7) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((triple2 triple7) -> rule4)) -> rule3) OR ((triple4 ((triple2 ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((triple4 ((((triple5 triple4) -> rule1) triple7) -> rule4)) -> rule3) OR ((triple4 ((((triple5 triple4) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((triple2 ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 triple4) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((triple2 ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 triple4) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 triple4) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 triple4) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((triple4 ((((triple5 ((triple6) -> rule7)) -> rule1) triple7) -> rule4)) -> rule3) OR ((triple4 ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) triple7) -> rule4)) -> rule3) OR ((triple4 ((((triple5 ((triple6) -> rule7)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((triple4 ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 ((triple6) -> rule7)) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 ((triple6) -> rule7)) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) triple7) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 ((triple6) -> rule7)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple6) -> rule7) ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 ((triple6) -> rule7)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3) OR ((((triple3 triple5) -> rule8) ((((triple5 ((triple3 triple5) -> rule8)) -> rule1) ((triple3) -> rule6)) -> rule4)) -> rule3))]
465003,64944,5,3093,The cat eats the cow. The cat is kind. The cat visits the dog. The cow sees the dog. The dog is red. The dog visits the rabbit. The rabbit sees the cow. If the cat eats the cow then the cow is round. If something visits the cow and it is round then the cow visits the cat. If something eats the rabbit then it sees the cow. If something visits the cat and it visits the dog then it is cold. If something eats the rabbit and it sees the cow then the rabbit is round. If something eats the cow then the cow is kind. If something is round then it eats the rabbit. If something visits the rabbit and it sees the dog then the dog visits the cat.,The cow does not eat the rabbit.,False,OWA,train,5,RelNoneg-OWA-D5-235,5,7,8,2,3,inv-proof,[(((((triple1) -> rule1)) -> rule7))]
318943,18920,5,1314,The cat is big. The cat is blue. The cat is red. The cat likes the lion. The cat sees the lion. The lion is round. The lion likes the cat. If something likes the lion and it sees the cat then the lion is red. If something is red then it sees the cat. If something needs the lion then it is red. If something is blue then it likes the lion. If something likes the lion and the lion needs the cat then the lion sees the cat. If the lion is not blue then the lion sees the cat. If something sees the cat then it needs the lion. If the lion is not red then the lion likes the cat.,The lion is not red.,False,OWA,train,3,RelNeg-OWA-D3-1003,4,7,8,2,4,inv-proof,[(((triple4 ((triple3) -> rule2)) -> rule1) OR ((((triple2) -> rule4) ((triple3) -> rule2)) -> rule1))]
322531,22508,5,1561,"Anne is green. Anne is red. Anne is rough. Anne is round. Anne is young. Erin is red. Erin is round. All round things are white. Red, rough things are white. Rough things are white. Rough things are furry. Green things are rough. If something is rough and white then it is green. If something is white and furry then it is red. All white things are green.",Erin is not green.,False,OWA,train,3,AttNoneg-OWA-D3-620,4,7,8,2,3,inv-proof,[(((((triple7) -> rule1)) -> rule8))]
445737,45678,5,2171,"Bob is not red. Charlie is not big. Charlie is not red. Erin is green. Erin is red. Gary is cold. Gary is quiet. All big, green things are kind. If something is big and quiet then it is not rough. If something is quiet and cold then it is big. Green, cold things are big. If Erin is kind then Erin is cold. Kind things are quiet. Kind things are quiet. Green things are cold.",Gary is rough.,False,OWA,train,5,AttNeg-OWA-D5-389,5,7,8,2,5,inv-proof,[(((((triple7 triple6) -> rule3) triple7) -> rule2))]
230001,29988,5,2701,The bald eagle eats the tiger. The bald eagle is young. The bald eagle sees the cow. The cow eats the tiger. The lion is cold. The tiger needs the bald eagle. The tiger sees the cow. If the tiger eats the cow and the tiger sees the cow then the tiger is young. If something sees the tiger and it sees the lion then the lion eats the tiger. If something sees the lion and the lion needs the bald eagle then the bald eagle eats the tiger. If the lion is cold and the lion eats the tiger then the lion sees the cow. If something eats the tiger then it is big. If something is big and young then it sees the tiger. If something eats the tiger then the tiger needs the bald eagle. If something sees the bald eagle and the bald eagle sees the lion then it eats the bald eagle.,The bald eagle does not see the tiger.,False,OWA,train,2,RelNoneg-OWA-D2-1490,2,7,8,2,4,inv-proof,[(((((triple1) -> rule5) triple2) -> rule6))]
487987,18118,5,857,The cow visits the squirrel. The lion is not green. The mouse is green. The squirrel is kind. The squirrel is red. The squirrel needs the cow. The squirrel needs the lion. If something visits the lion then the lion visits the squirrel. If something visits the squirrel and the squirrel needs the cow then it is rough. If something is rough then it visits the lion. If the cow eats the lion then the lion is not rough. If the mouse visits the squirrel and the mouse is not kind then the squirrel eats the mouse. If the mouse is red and the squirrel does not visit the mouse then the squirrel is rough. If something needs the mouse and it eats the cow then the mouse is big. If something is rough then it needs the lion.,The cow does not visit the lion.,False,OWA,test,5,RelNeg-OWA-D5-127,5,7,8,2,4,inv-proof,[(((((triple1 triple6) -> rule2)) -> rule3))]
334831,34808,5,2415,The bear is nice. The bear sees the cow. The bear sees the dog. The cow eats the squirrel. The dog eats the bear. The squirrel chases the dog. The squirrel is nice. If something eats the bear and it eats the cow then the bear is kind. If something is nice and it sees the cow then the cow is cold. If something is cold and it eats the dog then the dog eats the squirrel. If something is cold then it sees the dog. If something is cold and it sees the dog then the dog chases the bear. If the dog is kind and the dog eats the bear then the bear chases the cow. If something is nice and it chases the bear then it eats the dog. If the squirrel eats the dog and the squirrel is cold then the squirrel sees the dog.,The cow does not see the dog.,False,OWA,train,3,RelNoneg-OWA-D3-687,3,7,8,2,4,inv-proof,[(((((triple1 triple2) -> rule2)) -> rule4))]
266611,66598,5,6013,"Bob is rough. Fiona is round. Gary is kind. Harry is blue. Harry is red. Harry is rough. Harry is round. Cold things are kind. If something is cold then it is rough. Kind, nice things are rough. All kind things are nice. If something is round and rough then it is nice. If something is red and rough then it is blue. Rough things are kind. Kind, round things are cold.",Harry is not cold.,False,OWA,train,2,AttNoneg-OWA-D2-60,2,7,8,2,4,inv-proof,[(((((triple6) -> rule7) triple7) -> rule8))]
335917,35894,5,2492,The cow sees the lion. The cow visits the squirrel. The dog is red. The lion is young. The lion visits the squirrel. The squirrel visits the cow. The squirrel visits the dog. All cold things are nice. Red things are cold. If something eats the lion and it is not red then the lion is young. If something eats the dog and it does not see the squirrel then the squirrel visits the dog. If the cow eats the dog and the dog is red then the dog is not rough. If something eats the lion then the lion eats the dog. All nice things are rough. If something visits the dog and it is not cold then it is rough.,The dog is not nice.,False,OWA,train,3,RelNeg-OWA-D3-355,3,7,8,2,3,inv-proof,[(((((triple3) -> rule2)) -> rule1))]
369591,180,5,12,"Bob is not kind. Bob is white. Dave is kind. Dave is nice. Erin is blue. Erin is nice. Fiona is rough. If something is blue then it is not red. Kind things are not red. If something is blue and not nice then it is kind. Nice, kind things are not green. All rough things are green. Blue things are rough. If something is green then it is white. All red things are blue.",Fiona is not white.,False,OWA,test,3,AttNeg-OWA-D3-1339,3,7,8,2,3,inv-proof,[(((((triple7) -> rule5)) -> rule7))]
374005,4594,5,315,The bald eagle eats the squirrel. The bald eagle is not young. The squirrel chases the bald eagle. The squirrel is kind. The squirrel is rough. The squirrel is young. The squirrel needs the bald eagle. If something needs the bald eagle and it chases the squirrel then the bald eagle is not red. If something chases the squirrel and it does not need the squirrel then it does not chase the bald eagle. If something is red and it chases the squirrel then it is nice. If something needs the squirrel then the squirrel eats the bald eagle. If the bald eagle eats the squirrel then the squirrel does not eat the bald eagle. If something needs the squirrel and it chases the squirrel then it is red. If something is rough and it chases the bald eagle then it chases the squirrel. If something chases the squirrel then the squirrel is red.,The squirrel is not red.,False,OWA,test,3,RelNeg-OWA-D3-595,3,7,8,2,4,inv-proof,[(((((triple5 triple3) -> rule7)) -> rule8))]
387623,18212,5,1259,The lion eats the tiger. The lion is big. The squirrel eats the tiger. The squirrel is young. The tiger chases the squirrel. The tiger is big. The tiger needs the lion. If someone needs the tiger then the tiger eats the squirrel. All nice people are round. If someone needs the lion then the lion is nice. If someone needs the tiger then the tiger eats the squirrel. If someone is round then they need the squirrel. If someone needs the tiger then they eat the squirrel. If someone is nice and they chase the squirrel then the squirrel needs the tiger. If someone chases the tiger and the tiger needs the lion then they are young.,The lion is not round.,False,OWA,test,3,RelNoneg-OWA-D3-191,3,7,8,2,3,inv-proof,[(((((triple7) -> rule3)) -> rule2))]
459993,59934,5,2850,"Anne is big. Charlie is white. Dave is big. Dave is red. Fiona is furry. Fiona is quiet. Fiona is white. All cold things are red. All big things are smart. If Anne is quiet then Anne is cold. If something is smart and furry then it is cold. If Fiona is smart then Fiona is big. If something is red then it is quiet. Smart things are furry. All smart, red things are white.",Anne is not furry.,False,OWA,train,5,AttNoneg-OWA-D5-762,5,7,8,2,3,inv-proof,[(((((triple1) -> rule2)) -> rule7))]
