,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
417722,17663,8,842,The bald eagle is big. The bald eagle is red. The cat needs the mouse. The dog needs the bald eagle. The dog needs the mouse. The dog visits the bald eagle. The mouse is red. All nice things are big. If something is red then it visits the mouse. If something eats the dog and it visits the mouse then the mouse visits the bald eagle. If something visits the bald eagle then the bald eagle needs the mouse. If something eats the mouse then it eats the bald eagle. If something is rough and it visits the dog then the dog is nice. If something is young and it eats the cat then the cat is nice. If something visits the mouse then it needs the dog. If something needs the dog then the dog is red.,The dog visits the mouse.,True,OWA,train,5,RelNoneg-OWA-D5-570,5,7,9,4,5,proof,[(((((((((triple2) -> rule2)) -> rule8)) -> rule9)) -> rule2) OR ((((((((triple7) -> rule2)) -> rule8)) -> rule9)) -> rule2))]
482982,13113,8,621,"Bob is red. Bob is white. Erin is smart. Erin is white. Fiona is blue. Fiona is white. Harry is furry. All smart, red people are rough. All furry people are white. All cold, red people are blue. Smart, white people are red. If someone is furry and red then they are cold. Red, blue people are furry. All rough, red people are blue. All white, red people are rough. All cold, smart people are red.",Bob is cold.,True,OWA,test,5,AttNoneg-OWA-D5-559,5,7,9,4,9,proof,[(((((triple1 ((((triple2 triple1) -> rule8) triple1) -> rule7)) -> rule6) triple1) -> rule5))]
421226,21167,8,1008,"Anne is big. Anne is quiet. Erin is not cold. Erin is green. Erin is not quiet. Fiona is red. Harry is big. If Anne is green then Anne is cold. If someone is red then they are nice. If someone is white and big then they are nice. All red, big people are nice. Quiet, big people are green. All red people are big. If Fiona is green then Fiona is quiet. All cold, green people are red. Nice people are white.",Anne is nice.,True,OWA,train,5,AttNeg-OWA-D5-778,5,7,9,4,9,proof,[(((((((((triple2 triple1) -> rule5)) -> rule1) ((triple2 triple1) -> rule5)) -> rule8)) -> rule2) OR ((((((((triple2 triple1) -> rule5)) -> rule1) ((triple2 triple1) -> rule5)) -> rule8) triple1) -> rule4))]
454216,54157,8,2575,"The cow chases the rabbit. The cow is cold. The cow is kind. The lion is rough. The mouse is blue. The rabbit eats the lion. The rabbit is blue. If something is rough then it eats the lion. If something eats the rabbit and the rabbit is blue then it chases the rabbit. If something eats the lion then it chases the lion. If something eats the mouse then the mouse chases the lion. All red things are rough. If something chases the rabbit and it chases the lion then it visits the lion. If something chases the lion and it is blue then the lion visits the rabbit. All kind, cold things are red. If something visits the lion and the lion chases the cow then the cow eats the rabbit.",The cow chases the lion.,True,OWA,train,5,RelNoneg-OWA-D5-159,5,7,9,4,6,proof,[(((((((((triple3 triple2) -> rule8)) -> rule5)) -> rule1)) -> rule3))]
476380,6511,8,308,The bear eats the dog. The bear is red. The dog is cold. The mouse eats the rabbit. The mouse is not green. The mouse sees the dog. The rabbit sees the mouse. If the rabbit eats the dog then the dog sees the mouse. If someone is cold then they are red. If someone chases the mouse then they are red. If someone sees the mouse then they are rough. If someone is green then they chase the rabbit. All rough people are green. If someone chases the rabbit then the rabbit eats the dog. If the rabbit sees the dog and the rabbit does not eat the mouse then the rabbit is red. If someone eats the rabbit and they are green then the rabbit does not eat the bear.,The rabbit eats the dog.,True,OWA,test,5,RelNeg-OWA-D5-533,8,7,9,4,5,proof,[(((((((((triple7) -> rule4)) -> rule6)) -> rule5)) -> rule7))]
495132,5233,8,246,Bob is round. Charlie is quiet. Charlie is not round. Charlie is young. Dave is round. Dave is white. Erin is nice. White things are nice. If something is round and young then it is white. Round things are white. If something is quiet then it is cold. If something is quiet and round then it is young. All nice things are round. All nice things are quiet. If something is quiet and not young then it is big. If something is cold and nice then it is big.,Dave is big.,True,OWA,dev,5,AttNeg-OWA-D5-831,5,7,9,4,7,proof,[(((((((((triple6) -> rule1)) -> rule7)) -> rule4) ((triple6) -> rule1)) -> rule9) OR ((((((((triple6) -> rule1)) -> rule7)) -> rule4) ((((triple5) -> rule3)) -> rule1)) -> rule9) OR ((((((((((triple5) -> rule3)) -> rule1)) -> rule7)) -> rule4) ((triple6) -> rule1)) -> rule9) OR ((((((((((triple5) -> rule3)) -> rule1)) -> rule7)) -> rule4) ((((triple5) -> rule3)) -> rule1)) -> rule9))]
413136,13077,8,625,"Anne is big. Bob is green. Bob is quiet. Bob is white. Charlie is green. Gary is green. Gary is white. Green people are cold. If someone is white and big then they are cold. Rough, green people are big. If Bob is quiet and Bob is green then Bob is cold. If Charlie is cold then Charlie is furry. All big, cold people are quiet. Rough, green people are furry. All furry, green people are rough. If Bob is furry and Bob is cold then Bob is green.",Charlie is big.,True,OWA,train,5,AttNoneg-OWA-D5-665,5,7,9,4,7,proof,[(((((((((triple5) -> rule1)) -> rule5) triple5) -> rule8) triple5) -> rule3))]
462366,62307,8,2964,"Bob is nice. Dave is green. Dave is rough. Gary is blue. Gary is kind. Gary is white. Harry is nice. If Dave is blue then Dave is kind. All blue, kind people are white. Kind, green people are nice. If Harry is kind then Harry is red. If someone is white then they are rough. If Gary is blue then Gary is nice. All green people are white. Nice, rough people are kind. Nice people are green.",Bob is kind.,True,OWA,train,5,AttNoneg-OWA-D5-951,5,7,9,4,6,proof,[(((triple1 ((((((triple1) -> rule9)) -> rule7)) -> rule5)) -> rule8))]
416662,16603,8,794,The cat needs the lion. The lion is blue. The lion is round. The squirrel eats the lion. The squirrel eats the tiger. The tiger is rough. The tiger is round. If the cat visits the tiger and the cat is round then the cat is rough. If something eats the squirrel and it eats the cat then the squirrel eats the cat. If something is red then it visits the squirrel. If the cat eats the lion and the cat is round then the cat needs the squirrel. If something visits the squirrel and it visits the tiger then the squirrel eats the lion. If something is round then it is red. If something is green then it eats the tiger. If something needs the tiger and the tiger eats the cat then it eats the lion. If something visits the squirrel then the squirrel is round.,The squirrel is red.,True,OWA,train,5,RelNoneg-OWA-D5-15,5,7,9,4,5,proof,[(((((((((triple3) -> rule6)) -> rule3)) -> rule9)) -> rule6) OR ((((((((triple7) -> rule6)) -> rule3)) -> rule9)) -> rule6))]
437094,37035,8,1766,"Anne is rough. Dave is kind. Gary is blue. Gary is kind. Gary is red. Gary is not round. Harry is rough. If Harry is red then Harry is rough. If Anne is not round then Anne is not nice. Rough, furry things are not nice. Red things are kind. All red things are kind. Blue things are furry. If Dave is kind then Dave is round. If something is rough then it is blue. If something is round then it is rough.",Dave is furry.,True,OWA,train,5,AttNeg-OWA-D5-873,5,7,9,4,5,proof,[(((((((((triple2) -> rule7)) -> rule9)) -> rule8)) -> rule6))]
480410,10541,8,499,Anne is big. Erin is big. Gary is red. Gary is rough. Harry is not big. Harry is not nice. Harry is not young. If something is nice then it is red. If something is nice then it is red. If something is young and big then it is red. If Gary is nice then Gary is big. If Erin is red and Erin is nice then Erin is rough. All big things are young. Round things are rough. All red things are nice. All rough things are not round.,Erin is rough.,True,OWA,test,5,AttNeg-OWA-D5-615,5,7,9,4,10,proof,[(((((((triple2) -> rule6) triple2) -> rule3) ((((((triple2) -> rule6) triple2) -> rule3)) -> rule8)) -> rule5))]
468884,68825,8,3273,"Bob is quiet. Bob is rough. Charlie is kind. Charlie is quiet. Fiona is quiet. Fiona is rough. Harry is red. If Fiona is red then Fiona is round. If someone is kind and big then they are not rough. All kind, round people are nice. All red people are nice. Round, nice people are big. If Fiona is quiet and Fiona is nice then Fiona is not red. If someone is red and nice then they are round. Big people are kind. If Charlie is not kind then Charlie is not rough.",Harry is kind.,True,OWA,train,5,AttNeg-OWA-D5-165,5,7,9,4,8,proof,[(((((((triple7 ((triple7) -> rule4)) -> rule7) ((triple7) -> rule4)) -> rule5)) -> rule8))]
470027,158,9,7,The cat likes the tiger. The dog is cold. The dog is nice. The dog likes the mouse. The mouse chases the tiger. The mouse does not eat the cat. The tiger chases the cat. If the cat likes the dog then the dog does not eat the cat. If something is kind then it chases the cat. If something likes the dog then it likes the tiger. If the tiger is nice and the tiger is not young then the tiger does not chase the mouse. If something likes the tiger then it eats the dog. If something eats the dog then the dog likes the tiger. If something eats the dog and it likes the mouse then the mouse is kind. If something eats the cat then the cat does not chase the dog. If something is kind and it does not eat the cat then the cat does not eat the mouse.,The mouse is not kind.,False,OWA,test,5,RelNeg-OWA-D5-428,5,7,9,4,6,inv-proof,[(((((((((triple1) -> rule5)) -> rule6)) -> rule5) triple4) -> rule7))]
492513,2614,9,122,"Anne is young. Bob is red. Bob is rough. Erin is green. Erin is kind. Gary is kind. Gary is round. If Anne is red and Anne is young then Anne is quiet. Round things are kind. If something is green and red then it is rough. If something is round then it is quiet. If something is young then it is round. Kind, red things are young. All red, round things are young. If something is round and quiet then it is green. All red, rough things are kind.",Bob is not quiet.,False,OWA,dev,5,AttNoneg-OWA-D5-836,5,7,9,4,7,inv-proof,[(((((((((triple2 triple3) -> rule9) triple2) -> rule6)) -> rule5)) -> rule4))]
492663,2764,9,129,The bear visits the cow. The cow eats the bear. The lion eats the squirrel. The lion is cold. The lion is red. The lion does not visit the bear. The squirrel is red. If someone is rough then they chase the squirrel. If someone is red and they chase the squirrel then the squirrel visits the bear. If the cow is kind then the cow does not eat the squirrel. If someone is red and they visit the bear then the bear is red. If someone is red then they are rough. If someone visits the bear then they are rough. If someone visits the cow then the cow chases the bear. If the lion visits the bear and the lion does not visit the squirrel then the squirrel is not red. If someone eats the lion and the lion is green then they visit the lion.,The bear is not red.,False,OWA,dev,5,RelNeg-OWA-D5-146,6,7,9,4,7,inv-proof,[(((triple7 ((triple5 ((((triple5) -> rule5)) -> rule1)) -> rule2)) -> rule4) OR ((triple7 ((triple7 ((((triple7) -> rule5)) -> rule1)) -> rule2)) -> rule4))]
451721,51662,9,2458,"Charlie is cold. Charlie is green. Erin is big. Gary is cold. Harry is quiet. Harry is white. Harry is young. All big people are quiet. Cold, young people are big. If Erin is kind then Erin is big. If someone is green then they are big. All quiet, cold people are white. If someone is white and young then they are green. If Harry is cold then Harry is big. All white people are young. All young people are kind.",Charlie is not young.,False,OWA,train,5,AttNoneg-OWA-D5-1231,5,7,9,4,6,inv-proof,[(((((((((triple2) -> rule4)) -> rule1) triple1) -> rule5)) -> rule8))]
485011,15142,9,716,"Bob is green. Charlie is blue. Charlie is white. Erin is big. Erin is blue. Erin is round. Gary is white. Red, green people are white. If someone is green then they are red. Blue, white people are red. Blue, round people are big. If someone is round then they are big. If Gary is red then Gary is white. If someone is white then they are round. All big people are blue. If Bob is round and Bob is white then Bob is smart.",Gary is not red.,False,OWA,test,5,AttNeg-OWA-D5-123,5,7,9,4,6,inv-proof,[(((((((((triple7) -> rule7)) -> rule5)) -> rule8) triple7) -> rule3))]
477643,7774,9,367,"Bob is kind. Charlie is quiet. Charlie is young. Dave is round. Dave is young. Harry is green. Harry is not red. All green, quiet people are red. If someone is young then they are quiet. Kind people are white. If someone is quiet and red then they are round. If Harry is kind and Harry is round then Harry is green. Red, round people are kind. If Bob is round then Bob is not red. All young people are green. If someone is round then they are young.",Dave is not white.,False,OWA,test,5,AttNeg-OWA-D5-134,5,7,9,4,8,inv-proof,[(((((((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1) triple4) -> rule6)) -> rule3) OR ((((((((triple5) -> rule8) ((((triple4) -> rule9)) -> rule2)) -> rule1) triple4) -> rule6)) -> rule3) OR ((((((((((triple4) -> rule9)) -> rule8) ((triple5) -> rule2)) -> rule1) triple4) -> rule6)) -> rule3) OR ((((((((((triple4) -> rule9)) -> rule8) ((((triple4) -> rule9)) -> rule2)) -> rule1) triple4) -> rule6)) -> rule3) OR ((((((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1) ((((triple5) -> rule2) ((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1)) -> rule4)) -> rule6)) -> rule3) OR ((((((((triple5) -> rule8) ((((triple4) -> rule9)) -> rule2)) -> rule1) ((((triple5) -> rule2) ((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1)) -> rule4)) -> rule6)) -> rule3) OR ((((((((((triple4) -> rule9)) -> rule8) ((triple5) -> rule2)) -> rule1) ((((triple5) -> rule2) ((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1)) -> rule4)) -> rule6)) -> rule3) OR ((((((((((triple4) -> rule9)) -> rule8) ((((triple4) -> rule9)) -> rule2)) -> rule1) ((((triple5) -> rule2) ((((triple5) -> rule8) ((triple5) -> rule2)) -> rule1)) -> rule4)) -> rule6)) -> rule3))]
424233,24174,9,1154,"Anne is cold. Anne is furry. Anne is green. Dave is not green. Dave is nice. Erin is cold. Harry is furry. If something is young then it is furry. Cold things are furry. All big, kind things are young. If something is kind then it is young. Young, kind things are big. If something is cold then it is green. If something is furry then it is nice. All furry, big things are cold. If Harry is furry then Harry is kind.",Harry is not cold.,False,OWA,train,5,AttNeg-OWA-D5-958,5,7,9,4,8,inv-proof,[(((triple7 ((((((triple7) -> rule9)) -> rule4) ((triple7) -> rule9)) -> rule5)) -> rule8))]
495133,5234,9,246,Bob is round. Charlie is quiet. Charlie is not round. Charlie is young. Dave is round. Dave is white. Erin is nice. White things are nice. If something is round and young then it is white. Round things are white. If something is quiet then it is cold. If something is quiet and round then it is young. All nice things are round. All nice things are quiet. If something is quiet and not young then it is big. If something is cold and nice then it is big.,Dave is not big.,False,OWA,dev,5,AttNeg-OWA-D5-831,5,7,9,4,7,inv-proof,[(((((((((triple6) -> rule1)) -> rule7)) -> rule4) ((triple6) -> rule1)) -> rule9) OR ((((((((triple6) -> rule1)) -> rule7)) -> rule4) ((((triple5) -> rule3)) -> rule1)) -> rule9) OR ((((((((((triple5) -> rule3)) -> rule1)) -> rule7)) -> rule4) ((triple6) -> rule1)) -> rule9) OR ((((((((((triple5) -> rule3)) -> rule1)) -> rule7)) -> rule4) ((((triple5) -> rule3)) -> rule1)) -> rule9))]
422121,22062,9,1052,"Anne is blue. Anne is cold. Anne is quiet. Anne is red. Fiona is cold. Gary is big. Harry is blue. All kind, red things are furry. If Anne is red and Anne is cold then Anne is blue. Blue things are red. If something is cold then it is kind. Furry things are blue. If Gary is kind then Gary is red. If something is furry and kind then it is quiet. All red things are cold. Cold, quiet things are blue.",Harry is not furry.,False,OWA,train,5,AttNoneg-OWA-D5-133,5,7,9,4,7,inv-proof,[(((((((((triple7) -> rule3)) -> rule8)) -> rule4) ((triple7) -> rule3)) -> rule1))]
452021,51962,9,2472,"Bob is blue. Bob is white. Charlie is round. Fiona is not quiet. Fiona is smart. Gary is blue. Gary is not smart. All round, quiet people are smart. Smart people are big. Round people are quiet. If Charlie is blue and Charlie is not quiet then Charlie is white. If someone is quiet and not nice then they are blue. If someone is round and white then they are blue. All round, big people are white. Nice, blue people are white. If someone is quiet and blue then they are white.",Charlie is not white.,False,OWA,train,5,AttNeg-OWA-D5-38,5,7,9,4,7,inv-proof,[(((triple3 ((((triple3 ((triple3) -> rule3)) -> rule1)) -> rule2)) -> rule7))]
442829,42770,9,2033,Bob is nice. Bob is white. Charlie is nice. Charlie is rough. Dave is red. Harry is quiet. Harry is young. If Dave is quiet and Dave is nice then Dave is white. If something is young then it is rough. Red things are young. If something is rough and red then it is quiet. All rough things are white. All nice things are rough. If something is nice and quiet then it is white. If something is white then it is furry. If something is furry then it is nice.,Harry is not nice.,False,OWA,train,5,AttNoneg-OWA-D5-1049,5,7,9,4,5,inv-proof,[(((((((((triple7) -> rule2)) -> rule5)) -> rule8)) -> rule9))]
415189,15130,9,724,"Anne is nice. Bob is not kind. Bob is not young. Dave is kind. Dave is young. Harry is not kind. Harry is not nice. All kind, young things are nice. All smart, nice things are not big. If Anne is smart then Anne is not young. Smart things are kind. Nice things are smart. If something is nice then it is smart. If Anne is nice and Anne is not young then Anne is white. If something is nice and not big then it is white. White, nice things are round.",Dave is not white.,False,OWA,train,5,AttNeg-OWA-D5-484,5,7,9,4,12,inv-proof,[(((((triple4 triple5) -> rule1) ((((((triple4 triple5) -> rule1)) -> rule5) ((triple4 triple5) -> rule1)) -> rule2)) -> rule8) OR ((((triple4 triple5) -> rule1) ((((((triple4 triple5) -> rule1)) -> rule6) ((triple4 triple5) -> rule1)) -> rule2)) -> rule8))]
433365,33306,9,1590,"Anne is blue. Erin is cold. Erin is young. Gary is red. Gary is young. Harry is big. Harry is blue. If something is blue then it is big. If Harry is young and Harry is big then Harry is red. If something is young then it is smart. If something is big then it is cold. If something is blue and red then it is young. If something is young and smart then it is rough. If something is smart and rough then it is blue. All cold, blue things are big. If something is cold and young then it is big.",Gary is not big.,False,OWA,train,5,AttNoneg-OWA-D5-669,5,7,9,4,8,inv-proof,[(((((((triple5) -> rule3) ((triple5 ((triple5) -> rule3)) -> rule6)) -> rule7)) -> rule1))]
438711,38652,9,1840,"Anne is kind. Bob is red. Bob is white. Dave is blue. Dave is not quiet. Gary is kind. Gary is quiet. If someone is red and rough then they are white. If someone is quiet and blue then they are red. If Anne is quiet then Anne is not blue. All white people are rough. All white, quiet people are blue. If someone is rough then they are kind. If Bob is blue and Bob is rough then Bob is big. All kind people are quiet. If someone is white and not blue then they are big.",Bob is not blue.,False,OWA,train,5,AttNeg-OWA-D5-325,5,7,9,4,6,inv-proof,[(((triple3 ((((((triple3) -> rule4)) -> rule6)) -> rule8)) -> rule5))]
498913,9014,9,427,The bald eagle chases the cow. The bald eagle chases the dog. The cow needs the bald eagle. The cow sees the lion. The dog chases the cow. The dog is green. The lion is rough. If someone is blue and rough then they see the lion. If someone needs the cow and they do not need the lion then they chase the cow. If someone sees the cow then the cow is kind. If someone is rough then they chase the bald eagle. If someone is blue then they do not chase the bald eagle. If someone is kind then they chase the lion. If someone chases the bald eagle and the bald eagle chases the dog then the bald eagle sees the dog. If the bald eagle sees the dog then the bald eagle sees the cow. If someone needs the cow then they are rough.,The cow is not kind.,False,OWA,dev,5,RelNeg-OWA-D5-75,5,7,9,4,6,inv-proof,[(((((((((triple7) -> rule4) triple2) -> rule7)) -> rule8)) -> rule3))]
485365,15496,9,733,Anne is rough. Dave is cold. Dave is nice. Dave is rough. Erin is red. Fiona is red. Fiona is rough. If someone is kind then they are big. Rough people are big. Big people are cold. If someone is nice then they are red. If Fiona is rough then Fiona is big. All red people are kind. If Dave is kind then Dave is red. If Fiona is quiet then Fiona is not rough. If Anne is cold and Anne is big then Anne is nice.,Anne is not red.,False,OWA,test,5,AttNeg-OWA-D5-30,5,7,9,4,7,inv-proof,[(((((((((triple1) -> rule2)) -> rule3) ((triple1) -> rule2)) -> rule9)) -> rule4))]
462037,61978,9,2949,"Dave is rough. Fiona is cold. Gary is rough. Gary is round. Harry is cold. Harry is green. Harry is rough. If something is round then it is young. All blue, young things are kind. All blue, rough things are cold. All kind things are blue. Young, rough things are kind. All cold things are green. All blue, cold things are round. All blue, green things are round. All blue things are kind.",Gary is not cold.,False,OWA,train,5,AttNoneg-OWA-D5-854,5,7,9,4,7,inv-proof,[(((((((((triple4) -> rule1) triple3) -> rule5)) -> rule4) triple3) -> rule3))]
400323,264,9,13,"The bald eagle chases the cat. The bald eagle chases the cow. The cat sees the bald eagle. The cow chases the cat. The rabbit is big. The rabbit is blue. The rabbit visits the cat. If something visits the bald eagle and the bald eagle is nice then it is big. All red, blue things are round. If something is round and it chases the cat then the cat is not big. If something is round then it visits the bald eagle. If something sees the rabbit and it chases the bald eagle then the rabbit is red. Blue things are red. If something is red and not nice then it sees the cat. If something visits the bald eagle then the bald eagle is round. If the cow is nice and the cow is not red then the cow is big.",The bald eagle is not round.,False,OWA,train,5,RelNeg-OWA-D5-177,5,7,9,4,6,inv-proof,[(((((((((triple6) -> rule6) triple6) -> rule2)) -> rule4)) -> rule8))]
409501,9442,9,449,"Anne is quiet. Bob is quiet. Bob is round. Charlie is nice. Charlie is quiet. Erin is red. Erin is round. All quiet people are young. Round people are young. Kind, young people are blue. Nice, quiet people are kind. All round people are nice. All red people are kind. If someone is quiet then they are red. Round, nice people are blue. All red, blue people are round.",Anne is not round.,False,OWA,train,5,AttNoneg-OWA-D5-950,5,7,9,4,9,inv-proof,[(((((triple1) -> rule7) ((((((triple1) -> rule7)) -> rule6) ((triple1) -> rule1)) -> rule3)) -> rule9))]
438059,38000,9,1810,"Anne is young. Bob is white. Charlie is cold. Charlie is nice. Charlie is young. Fiona is not nice. Fiona is white. Nice people are furry. Quiet, cold people are furry. If Bob is quiet and Bob is furry then Bob is young. All quiet people are cold. If someone is young then they are cold. All furry, cold people are quiet. White people are quiet. Young people are kind. All nice people are white.",Bob is not young.,False,OWA,train,5,AttNeg-OWA-D5-752,5,7,9,4,9,inv-proof,[(((((triple2) -> rule7) ((((triple2) -> rule7) ((((triple2) -> rule7)) -> rule4)) -> rule2)) -> rule3))]
416609,16550,9,791,"Anne is not blue. Anne is white. Bob is rough. Erin is blue. Erin is white. Fiona is red. Fiona is rough. All red, blue people are rough. If Bob is rough then Bob is not white. If Bob is red then Bob is white. All blue, young people are red. Blue people are young. Rough, young people are furry. If Bob is big then Bob is furry. All furry, white people are big. If someone is red and not young then they are big.",Erin is not furry.,False,OWA,train,5,AttNeg-OWA-D5-455,5,7,9,4,9,inv-proof,[(((((((triple4 ((triple4) -> rule5)) -> rule4) triple4) -> rule1) ((triple4) -> rule5)) -> rule6))]
474487,4618,9,217,"Bob is furry. Bob is white. Erin is rough. Erin is white. Fiona is round. Harry is kind. Harry is white. If Fiona is smart then Fiona is quiet. All kind, rough people are white. All kind people are furry. If someone is rough and white then they are quiet. Rough people are smart. White people are rough. If someone is smart then they are furry. If someone is round then they are kind. All furry, kind people are white.",Fiona is not rough.,False,OWA,test,5,AttNoneg-OWA-D5-644,5,7,9,4,7,inv-proof,[(((((((((triple5) -> rule8)) -> rule3) ((triple5) -> rule8)) -> rule9)) -> rule6))]
405743,5684,9,272,"Anne is round. Bob is blue. Bob is green. Bob is quiet. Charlie is blue. Charlie is rough. Fiona is red. All green things are red. If something is smart and quiet then it is green. If Anne is green then Anne is round. Rough, smart things are blue. Green things are red. Red, green things are round. Green things are rough. If something is rough and smart then it is quiet. All blue, rough things are smart.",Charlie is not red.,False,OWA,train,5,AttNoneg-OWA-D5-933,5,7,9,4,10,inv-proof,[(((((((triple5 triple6) -> rule9) ((triple6 ((triple5 triple6) -> rule9)) -> rule8)) -> rule2)) -> rule1) OR ((((((triple5 triple6) -> rule9) ((triple6 ((triple5 triple6) -> rule9)) -> rule8)) -> rule2)) -> rule5))]
487553,17684,9,837,"Bob is furry. Bob is nice. Bob is rough. Fiona is red. Gary is furry. Gary is not white. Harry is nice. If Fiona is furry then Fiona is nice. If Fiona is nice and Fiona is red then Fiona is furry. All white things are red. All white things are furry. If something is big then it is white. All nice things are big. If something is furry then it is quiet. If Fiona is not nice and Fiona is not furry then Fiona is quiet. Big, quiet things are rough.",Harry is not quiet.,False,OWA,test,5,AttNeg-OWA-D5-357,5,7,9,4,5,inv-proof,[(((((((((triple7) -> rule6)) -> rule5)) -> rule4)) -> rule7))]
419525,19466,9,929,The mouse visits the rabbit. The rabbit chases the tiger. The rabbit sees the tiger. The squirrel is green. The squirrel is round. The squirrel visits the rabbit. The tiger sees the rabbit. If something chases the rabbit then it sees the rabbit. If something is kind then it chases the squirrel. If something visits the tiger then the tiger chases the squirrel. Round things are nice. If something is young then it sees the squirrel. If something is round and it chases the tiger then it is young. If the rabbit is round and the rabbit visits the mouse then the rabbit chases the mouse. If something is nice then it chases the tiger. If something sees the squirrel and the squirrel visits the rabbit then the squirrel visits the tiger.,The squirrel does not see the squirrel.,False,OWA,train,5,RelNoneg-OWA-D5-529,6,7,9,4,6,inv-proof,[(((((triple5 ((((triple5) -> rule4)) -> rule8)) -> rule6)) -> rule5))]
496233,6334,9,298,"Anne is green. Anne is quiet. Dave is round. Erin is nice. Fiona is not nice. Fiona is quiet. Fiona is rough. If something is rough and green then it is round. All smart things are round. If something is round and blue then it is rough. All blue things are rough. Quiet things are green. Round things are green. All nice things are blue. All rough, nice things are blue. Rough, nice things are quiet.",Erin is not green.,False,OWA,dev,5,AttNeg-OWA-D5-630,5,7,9,4,6,inv-proof,[(((((((((triple4) -> rule7)) -> rule4) triple4) -> rule9)) -> rule5))]
460437,60378,9,2872,Anne is white. Charlie is kind. Charlie is white. Dave is cold. Dave is white. Fiona is quiet. Fiona is rough. All white things are rough. If Dave is rough then Dave is quiet. Rough things are white. If Charlie is rough and Charlie is white then Charlie is cold. Round things are young. If something is cold and not white then it is round. Quiet things are round. If something is white and not round then it is kind. If something is rough and young then it is kind.,Dave is not young.,False,OWA,train,5,AttNeg-OWA-D5-784,5,7,9,4,5,inv-proof,[(((((((((triple5) -> rule1)) -> rule2)) -> rule7)) -> rule5))]
491449,1550,9,73,Anne is cold. Anne is kind. Charlie is blue. Charlie is round. Dave is blue. Fiona is not green. Fiona is kind. If Charlie is cold then Charlie is quiet. If Charlie is big then Charlie is not green. If Anne is kind then Anne is big. All big people are blue. Blue people are quiet. If Dave is kind then Dave is cold. If someone is round then they are green. Quiet people are round. If someone is kind and not blue then they are round.,Anne is not round.,False,OWA,dev,5,AttNeg-OWA-D5-401,5,7,9,4,5,inv-proof,[(((((((((triple2) -> rule3)) -> rule4)) -> rule5)) -> rule8))]
425419,25360,9,1211,The cat is nice. The cat visits the cow. The cat visits the squirrel. The cow does not visit the cat. The dog chases the squirrel. The dog is green. The squirrel is not green. If someone chases the squirrel then the squirrel does not need the cat. If someone chases the dog then they are green. If someone chases the squirrel then the squirrel is not red. If someone visits the cow and they are not green then the cow visits the squirrel. If the squirrel needs the dog and the dog visits the squirrel then the squirrel is not nice. If someone is red and they do not need the squirrel then the squirrel chases the cat. If someone visits the squirrel then they are red. If someone visits the dog then the dog visits the squirrel. If someone is red then they visit the dog.,The dog is not red.,False,OWA,train,5,RelNeg-OWA-D5-284,5,7,9,4,5,inv-proof,[(((((((((triple3) -> rule7)) -> rule9)) -> rule8)) -> rule7))]
488081,18212,9,861,"Anne is nice. Charlie is green. Charlie is nice. Charlie is white. Erin is blue. Erin is not quiet. Gary is not quiet. Big things are not white. If something is young and blue then it is white. Quiet, green things are blue. If something is green then it is blue. If something is green and nice then it is blue. If something is nice and young then it is quiet. Nice, blue things are quiet. If Anne is quiet and Anne is green then Anne is young. Nice things are green.",Anne is not young.,False,OWA,test,5,AttNeg-OWA-D5-442,5,7,9,4,8,inv-proof,[(((((triple1 ((((triple1) -> rule9)) -> rule4)) -> rule7) ((triple1) -> rule9)) -> rule8) OR ((((triple1 ((((triple1) -> rule9) triple1) -> rule5)) -> rule7) ((triple1) -> rule9)) -> rule8))]
403403,3344,9,161,The cow is big. The lion eats the tiger. The lion is blue. The mouse eats the cow. The mouse is red. The tiger is green. The tiger likes the lion. If someone is big then they need the mouse. If the lion is green then the lion eats the cow. If someone likes the cow and the cow eats the mouse then the cow is kind. If someone eats the cow and the cow likes the lion then the cow likes the tiger. If someone needs the mouse then they eat the lion. Big people are blue. Blue people are red. If someone needs the mouse then they need the tiger. If someone needs the tiger then the tiger is big.,The tiger is not blue.,False,OWA,train,5,RelNoneg-OWA-D5-50,5,7,9,4,5,inv-proof,[(((((((((triple1) -> rule1)) -> rule8)) -> rule9)) -> rule6))]
418695,18636,9,889,"Charlie is kind. Charlie is rough. Erin is quiet. Fiona is kind. Harry is kind. Harry is quiet. Harry is young. All kind people are quiet. Cold people are not big. If Erin is quiet then Erin is cold. Green, cold people are not young. If Fiona is green and Fiona is quiet then Fiona is not young. Cold, kind people are rough. If someone is green and kind then they are rough. If someone is cold and not big then they are rough. If someone is rough then they are green.",Erin is not green.,False,OWA,train,5,AttNeg-OWA-D5-157,5,7,9,4,7,inv-proof,[(((((((triple3) -> rule3) ((((triple3) -> rule3)) -> rule2)) -> rule8)) -> rule9))]
