,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
347928,47905,6,3325,"Anne is cold. Anne is quiet. Bob is cold. Bob is quiet. Bob is red. Gary is cold. Gary is young. If Bob is rough then Bob is not furry. Cold things are rough. If something is smart and not rough then it is not quiet. All rough, red things are quiet. If Anne is cold and Anne is red then Anne is young. If something is quiet and not cold then it is not red. Cold, rough things are red. If something is red and not quiet then it is not young.",Anne is young.,True,OWA,train,3,AttNeg-OWA-D3-1650,3,7,8,3,6,proof,[(((triple1 ((triple1 ((triple1) -> rule2)) -> rule7)) -> rule5))]
368388,68365,6,4745,The rabbit is big. The rabbit is blue. The rabbit is cold. The rabbit is red. The rabbit likes the tiger. The rabbit visits the tiger. The tiger likes the rabbit. If someone is red then they like the tiger. If someone is red then they are not young. If someone is red and they see the tiger then they visit the tiger. If someone is blue and not young then they see the tiger. If the tiger visits the rabbit and the rabbit visits the tiger then the tiger likes the rabbit. If someone likes the rabbit then the rabbit visits the tiger. If someone likes the rabbit then the rabbit visits the tiger. If someone is big and they see the tiger then the tiger sees the rabbit.,The tiger sees the rabbit.,True,OWA,train,3,RelNeg-OWA-D3-599,3,7,8,3,6,proof,[(((triple1 ((triple2 ((triple4) -> rule2)) -> rule4)) -> rule8))]
332114,32091,6,2227,The cow is big. The cow visits the lion. The cow visits the mouse. The lion likes the squirrel. The mouse is kind. The mouse does not see the squirrel. The squirrel sees the cow. If someone likes the lion and the lion is rough then the lion likes the cow. If the squirrel visits the cow then the squirrel likes the cow. If someone likes the mouse then the mouse sees the squirrel. If someone visits the lion then the lion is big. If someone is rough then they do not like the squirrel. If someone is nice and big then they do not visit the cow. If someone is big then they are nice. If the squirrel sees the mouse and the squirrel is not green then the squirrel visits the lion.,The lion does not visit the cow.,True,OWA,train,3,RelNeg-OWA-D3-724,3,7,8,3,6,proof,[(((((((triple2) -> rule4)) -> rule7) ((triple2) -> rule4)) -> rule6))]
466682,66623,6,3172,Anne is furry. Anne is quiet. Anne is round. Dave is green. Erin is not blue. Gary is nice. Gary is quiet. All nice things are round. Furry things are kind. Green things are nice. All kind things are blue. If something is round and nice then it is furry. If something is green and not kind then it is quiet. If something is nice and not blue then it is not quiet. Round things are quiet.,Dave is quiet.,True,OWA,train,5,AttNeg-OWA-D5-982,5,7,8,3,4,proof,[(((((((triple4) -> rule3)) -> rule1)) -> rule8))]
367836,67813,6,4709,The bald eagle likes the cow. The bald eagle sees the cow. The bald eagle visits the cow. The cow is rough. The cow is young. The cow sees the bald eagle. The cow visits the bald eagle. If someone sees the cow and the cow likes the bald eagle then the bald eagle is blue. If someone visits the bald eagle and they see the cow then the bald eagle is blue. If someone is rough then they like the bald eagle. If someone likes the cow and they are blue then they do not visit the bald eagle. If someone visits the bald eagle then the bald eagle sees the cow. If the bald eagle sees the cow then the bald eagle is young. If someone likes the bald eagle then the bald eagle is big. If the cow visits the bald eagle then the cow is kind.,The bald eagle does not visit the bald eagle.,True,OWA,train,3,RelNeg-OWA-D3-1148,3,7,8,3,6,proof,[(((triple1 ((triple2 ((triple4) -> rule3)) -> rule1)) -> rule4) OR ((triple1 ((((triple7) -> rule5) ((triple4) -> rule3)) -> rule1)) -> rule4))]
336798,36775,6,2555,"Charlie is blue. Charlie is quiet. Charlie is red. Gary is big. Gary is blue. Gary is white. Gary is young. All quiet people are kind. All kind, quiet people are young. All blue people are red. Red, young people are big. If someone is white then they are blue. All young, white people are blue. If Charlie is kind then Charlie is quiet. Big people are kind.",Charlie is big.,True,OWA,train,3,AttNoneg-OWA-D3-1548,3,7,8,3,6,proof,[(((triple3 ((((triple2) -> rule1) triple2) -> rule2)) -> rule4) OR ((((triple1) -> rule3) ((((triple2) -> rule1) triple2) -> rule2)) -> rule4))]
322428,22405,6,1554,The cat chases the lion. The dog is kind. The lion chases the squirrel. The lion is green. The lion needs the cat. The squirrel chases the lion. The squirrel is cold. If something chases the squirrel then it eats the cat. If the dog is kind then the dog eats the lion. All kind things are cold. If something is green then it eats the lion. If something needs the lion then it is kind. If something is kind and it eats the lion then it chases the squirrel. If something is rough and big then it is kind. If something eats the cat then it needs the cat.,The dog eats the cat.,True,OWA,train,3,RelNoneg-OWA-D3-26,4,7,8,3,5,proof,[(((((triple2 ((triple2) -> rule2)) -> rule6)) -> rule1))]
439978,39919,6,1901,"Anne is not blue. Anne is cold. Charlie is cold. Fiona is cold. Fiona is rough. Harry is blue. Harry is not nice. Big, cold things are not white. If something is cold and not blue then it is big. If something is red and not white then it is rough. Red things are rough. If something is big and not white then it is nice. All white things are not nice. If something is white and not blue then it is nice. Nice things are red.",Anne is nice.,True,OWA,train,5,AttNeg-OWA-D5-151,5,7,8,3,9,proof,[(((((triple2 triple1) -> rule2) ((((triple2 triple1) -> rule2) triple2) -> rule1)) -> rule5))]
407916,7857,6,375,"Anne is cold. Anne is quiet. Dave is cold. Dave is not quiet. Fiona is nice. Gary is not blue. Gary is round. If someone is blue then they are not rough. If Anne is cold then Anne is blue. If someone is cold and not blue then they are not nice. Nice, cold people are round. If Anne is not rough then Anne is nice. If someone is round and not nice then they are big. Cold, round people are big. All rough, cold people are big.",Anne is nice.,True,OWA,train,5,AttNeg-OWA-D5-679,5,7,8,3,4,proof,[(((((((triple1) -> rule2)) -> rule1)) -> rule5))]
360150,60127,6,4175,The cow is green. The cow needs the dog. The cow visits the dog. The dog is not kind. The dog needs the cow. The dog sees the cow. The dog visits the cow. If someone sees the dog and they are blue then they visit the cow. If someone is red then they are young. If someone sees the dog then the dog is red. If someone sees the dog and they do not see the cow then the cow visits the dog. If someone needs the cow then they do not need the dog. If the cow sees the dog then the dog is green. If someone is red then they visit the dog. If someone visits the cow then they see the dog.,The dog is young.,True,OWA,train,3,RelNeg-OWA-D3-608,3,7,8,3,4,proof,[(((((((triple7) -> rule8)) -> rule3)) -> rule2))]
310602,10579,6,741,Anne is not cold. Bob is nice. Bob is white. Bob is young. Dave is not cold. Dave is round. Gary is cold. If someone is blue then they are nice. If someone is young and not cold then they are quiet. All cold people are quiet. If someone is round and not cold then they are white. If someone is round then they are white. If someone is young and not cold then they are blue. Quiet people are blue. If someone is quiet and blue then they are round.,Gary is nice.,True,OWA,train,3,AttNeg-OWA-D3-268,4,7,8,3,4,proof,[(((((((triple7) -> rule3)) -> rule7)) -> rule1))]
487120,17251,6,815,The dog likes the mouse. The dog likes the squirrel. The mouse eats the dog. The squirrel is cold. The squirrel is green. The squirrel likes the tiger. The tiger eats the squirrel. If something sees the squirrel then the squirrel eats the tiger. If something is cold then it sees the squirrel. If something likes the squirrel then the squirrel likes the dog. If something sees the mouse then the mouse eats the squirrel. If something sees the squirrel then it is kind. If something likes the dog and it eats the mouse then the mouse is cold. If something eats the dog and the dog eats the mouse then the dog sees the tiger. If something is kind then it eats the mouse.,The squirrel eats the mouse.,True,OWA,test,5,RelNoneg-OWA-D5-354,7,7,8,3,4,proof,[(((((((triple4) -> rule2)) -> rule5)) -> rule8))]
382170,12759,6,880,Bob is rough. Charlie is not big. Charlie is blue. Charlie is smart. Charlie is white. Erin is green. Gary is big. All green people are not white. If Erin is kind and Erin is green then Erin is big. If someone is blue then they are rough. If someone is blue and not green then they are not big. If Charlie is smart then Charlie is blue. Green people are smart. Big people are not smart. If someone is smart and not white then they are blue.,Erin is rough.,True,OWA,test,3,AttNeg-OWA-D3-1724,3,7,8,3,6,proof,[(((((((triple6) -> rule6) ((triple6) -> rule1)) -> rule8)) -> rule3))]
418250,18191,6,867,"Anne is rough. Fiona is nice. Fiona is not rough. Gary is blue. Gary is not white. Harry is round. Harry is white. All smart, white people are blue. Rough, round people are blue. If someone is nice and rough then they are blue. If someone is big then they are round. If Anne is nice and Anne is round then Anne is smart. All rough people are nice. If someone is nice then they are big. All smart, big people are white.",Anne is round.,True,OWA,train,5,AttNeg-OWA-D5-160,5,7,8,3,4,proof,[(((((((triple1) -> rule6)) -> rule7)) -> rule4))]
381230,11819,6,816,The dog eats the squirrel. The dog is green. The dog is kind. The dog is red. The dog visits the squirrel. The squirrel eats the dog. The squirrel sees the dog. If someone sees the squirrel then the squirrel eats the dog. If someone visits the dog then they see the squirrel. If someone eats the dog then they are big. If someone is green then they are big. If someone visits the squirrel then they are red. If the squirrel is red then the squirrel visits the dog. If someone visits the squirrel then the squirrel is red. If someone is nice and they see the dog then the dog visits the squirrel.,The squirrel sees the squirrel.,True,OWA,test,3,RelNoneg-OWA-D3-401,3,7,8,3,4,proof,[(((((((triple5) -> rule7)) -> rule6)) -> rule2))]
399992,10235,6,714,The cat chases the mouse. The cat eats the mouse. The cat is nice. The cat is rough. The cat visits the mouse. The mouse eats the cat. The mouse is blue. If someone chases the cat and they visit the cat then the cat is nice. If someone chases the mouse then they are big. If the cat eats the mouse then the mouse is not nice. If the cat eats the mouse and the cat chases the mouse then the mouse chases the cat. If the mouse is rough then the mouse eats the cat. If someone is blue and cold then they visit the cat. If someone chases the cat then they chase the mouse. If the cat eats the mouse then the cat chases the mouse.,The mouse is big.,True,OWA,dev,3,RelNeg-OWA-D3-342,3,7,8,3,5,proof,[(((((((triple2 triple1) -> rule4)) -> rule7)) -> rule2) OR ((((((triple2 ((triple2) -> rule8)) -> rule4)) -> rule7)) -> rule2))]
472500,2631,6,121,Anne is cold. Anne is white. Dave is round. Erin is cold. Erin is kind. Fiona is cold. Fiona is furry. If something is kind and round then it is quiet. If something is white and round then it is kind. If Erin is cold then Erin is white. If Dave is quiet then Dave is cold. If something is round then it is smart. Smart things are white. All quiet things are furry. If Anne is quiet then Anne is smart.,Dave is kind.,True,OWA,test,5,AttNoneg-OWA-D5-575,5,7,8,3,5,proof,[(((((((triple3) -> rule5)) -> rule6) triple3) -> rule2))]
464088,64029,6,3048,"Bob is nice. Dave is big. Dave is kind. Dave is nice. Erin is big. Fiona is big. Fiona is blue. Blue, kind things are red. All young, blue things are kind. If Bob is big and Bob is kind then Bob is young. Nice things are blue. All big, blue things are young. If something is young then it is quiet. Kind things are nice. If something is big then it is nice.",Erin is young.,True,OWA,train,5,AttNoneg-OWA-D5-587,5,7,8,3,5,proof,[(((triple5 ((((triple5) -> rule8)) -> rule4)) -> rule5))]
302610,2587,6,184,"Anne is nice. Bob is cold. Bob is nice. Bob is rough. Charlie is green. Charlie is nice. Charlie is rough. If Charlie is green then Charlie is nice. All green people are white. If Bob is young and Bob is nice then Bob is smart. If someone is nice then they are green. All rough people are white. If someone is smart then they are rough. All young people are green. Rough, green people are young.",Bob is smart.,True,OWA,train,3,AttNoneg-OWA-D3-508,3,7,8,3,6,proof,[(((((triple4 ((triple3) -> rule4)) -> rule8) triple3) -> rule3))]
498786,8887,6,420,"Bob is nice. Bob is round. Bob is young. Dave is round. Erin is big. Erin is red. Gary is young. All round things are nice. All nice, big things are white. If something is big and white then it is round. Young things are nice. Big, red things are young. All nice things are quiet. All quiet things are big. Young, quiet things are red.",Gary is big.,True,OWA,dev,5,AttNoneg-OWA-D5-203,5,7,8,3,4,proof,[(((((((triple7) -> rule4)) -> rule6)) -> rule7))]
377220,7809,6,537,"Dave is furry. Gary is cold. Gary is furry. Gary is rough. Gary is smart. Gary is white. Gary is young. If Gary is furry and Gary is round then Gary is young. Furry things are white. All smart things are cold. If something is smart and white then it is cold. If something is white then it is smart. If something is white and smart then it is cold. Round, rough things are white. Young, cold things are furry.",Dave is cold.,True,OWA,test,3,AttNoneg-OWA-D3-1240,3,7,8,3,4,proof,[(((((((triple1) -> rule2)) -> rule5)) -> rule3) OR ((((triple1) -> rule2) ((((triple1) -> rule2)) -> rule5)) -> rule6) OR ((((((triple1) -> rule2)) -> rule5) ((triple1) -> rule2)) -> rule4))]
399096,9339,6,651,The cat chases the dog. The cat sees the dog. The dog is big. The lion chases the cat. The lion needs the cat. The lion needs the dog. The rabbit chases the cat. If the lion needs the rabbit then the rabbit sees the cat. If someone sees the dog and they need the dog then the dog needs the lion. If someone is blue and they see the rabbit then the rabbit is blue. If someone needs the lion and the lion chases the cat then they are rough. If someone sees the cat then they are big. If someone chases the dog then they need the dog. If someone is blue then they need the rabbit. If someone is cold and they chase the rabbit then they are blue.,The dog is rough.,True,OWA,dev,3,RelNoneg-OWA-D3-1351,3,7,8,3,6,proof,[(((((triple2 ((triple1) -> rule6)) -> rule2) triple4) -> rule4))]
308206,8183,6,575,Bob is blue. Bob is green. Dave is white. Fiona is blue. Fiona is white. Gary is white. Gary is young. If something is blue then it is red. If something is white and kind then it is blue. If something is round and white then it is blue. Green things are white. If Bob is green and Bob is round then Bob is blue. White things are round. If something is kind and young then it is round. All red things are white.,Dave is red.,True,OWA,train,3,AttNoneg-OWA-D3-943,3,7,8,3,5,proof,[(((((((triple3) -> rule6) triple3) -> rule3)) -> rule1))]
331616,31593,6,2193,The bear is young. The mouse is young. The mouse likes the tiger. The tiger eats the bear. The tiger is round. The tiger likes the bear. The tiger likes the mouse. If something is nice then it eats the mouse. If something likes the bear then it eats the mouse. If something needs the bear and the bear is nice then the bear needs the mouse. If something likes the bear and the bear is round then it needs the mouse. If something eats the bear then the bear is blue. If something needs the bear then the bear is rough. If something is blue then it needs the bear. If something eats the mouse and the mouse likes the tiger then it is round.,The bear is rough.,True,OWA,train,3,RelNoneg-OWA-D3-564,3,7,8,3,4,proof,[(((((((triple4) -> rule5)) -> rule7)) -> rule6))]
421268,21209,6,1010,"Charlie is blue. Charlie is furry. Charlie is red. Erin is blue. Fiona is green. Fiona is red. Harry is kind. If Erin is furry then Erin is red. Red people are big. If someone is big then they are smart. If someone is furry then they are smart. All smart, red people are blue. If someone is blue then they are kind. If someone is kind then they are red. All blue, kind people are furry.",Erin is smart.,True,OWA,train,5,AttNeg-OWA-D5-182,5,7,8,3,5,proof,[(((((triple4 ((triple4) -> rule6)) -> rule8)) -> rule4) OR ((((((((triple4) -> rule6)) -> rule7)) -> rule2)) -> rule3) OR ((((((((triple4 ((triple4) -> rule6)) -> rule8)) -> rule1)) -> rule2)) -> rule3))]
331164,31141,6,2162,The bald eagle likes the squirrel. The bear chases the squirrel. The rabbit chases the bear. The rabbit likes the bear. The squirrel chases the rabbit. The squirrel eats the rabbit. The squirrel is blue. If something eats the bald eagle then the bald eagle chases the squirrel. If something likes the squirrel then the squirrel chases the bald eagle. If something eats the bald eagle then the bald eagle eats the rabbit. If something is red then it chases the bald eagle. If something eats the bear then it likes the bear. If something chases the bald eagle then the bald eagle likes the rabbit. If something chases the squirrel and it is nice then the squirrel is nice. If something likes the rabbit then it likes the bear.,The bald eagle likes the bear.,True,OWA,train,3,RelNoneg-OWA-D3-903,3,7,8,3,4,proof,[(((((((triple1) -> rule2)) -> rule6)) -> rule8))]
356736,56713,6,3937,"Anne is red. Charlie is red. Dave is kind. Dave is red. Dave is smart. Fiona is furry. Fiona is red. If Fiona is smart then Fiona is red. If something is smart then it is quiet. Red things are furry. If something is furry then it is quiet. If something is young then it is kind. All kind things are red. If Anne is furry and Anne is young then Anne is nice. All red, quiet things are smart.",Charlie is smart.,True,OWA,train,3,AttNoneg-OWA-D3-1589,3,7,8,3,5,proof,[(((triple2 ((((triple2) -> rule3)) -> rule4)) -> rule8))]
457386,57327,6,2727,"Dave is nice. Dave is rough. Erin is blue. Erin is kind. Erin is nice. Fiona is furry. Gary is green. If Erin is blue and Erin is not quiet then Erin is kind. All furry, nice things are rough. Green, nice things are furry. If Dave is furry and Dave is blue then Dave is kind. Green things are nice. All quiet, nice things are not blue. If something is green and rough then it is blue. If something is blue and rough then it is not kind.",Gary is rough.,True,OWA,train,5,AttNeg-OWA-D5-1112,5,7,8,3,7,proof,[(((((triple7 ((triple7) -> rule5)) -> rule3) ((triple7) -> rule5)) -> rule2))]
333816,33793,6,2343,"Bob is round. Fiona is not big. Fiona is not blue. Fiona is not smart. Fiona is young. Gary is blue. Gary is quiet. If someone is blue and not quiet then they are not smart. All blue, round people are smart. If Gary is furry and Gary is quiet then Gary is round. If someone is blue and young then they are not furry. If someone is big then they are furry. Furry, young people are not round. If someone is quiet then they are big. All big people are not young.",Gary is round.,True,OWA,train,3,AttNeg-OWA-D3-1585,4,7,8,3,5,proof,[(((((((triple7) -> rule7)) -> rule5) triple7) -> rule3))]
348020,47997,6,3332,"Charlie is furry. Dave is furry. Dave is round. Dave is white. Fiona is blue. Harry is blue. Harry is nice. Nice, quiet things are kind. All furry things are quiet. Quiet things are round. All furry things are blue. All round things are quiet. Nice things are white. If Fiona is kind then Fiona is round. White things are quiet.",Harry is round.,True,OWA,train,3,AttNoneg-OWA-D3-529,3,7,8,3,4,proof,[(((((((triple7) -> rule6)) -> rule8)) -> rule3))]
474240,4371,6,206,Anne is nice. Anne is white. Charlie is round. Charlie is white. Erin is not nice. Erin is quiet. Gary is not quiet. Blue people are big. If someone is white then they are green. If Anne is quiet then Anne is blue. If Anne is green then Anne is quiet. Blue people are quiet. If Anne is white and Anne is not blue then Anne is nice. Big people are round. If someone is big and not nice then they are round.,Anne is blue.,True,OWA,test,5,AttNeg-OWA-D5-1135,5,7,8,3,4,proof,[(((((((triple2) -> rule2)) -> rule4)) -> rule3))]
330758,30735,6,2135,The dog is not blue. The dog is round. The dog likes the tiger. The dog sees the tiger. The dog visits the tiger. The tiger is blue. The tiger does not visit the dog. If the tiger visits the dog then the tiger sees the dog. If the tiger is kind then the tiger likes the dog. All blue people are round. If someone sees the dog then they are not kind. If someone likes the tiger then they visit the tiger. If someone is round then they see the tiger. If someone visits the tiger then they visit the dog. If someone sees the tiger and the tiger does not visit the dog then they are not green.,The tiger is not green.,True,OWA,train,3,RelNeg-OWA-D3-1239,3,7,8,3,5,proof,[(((((((triple6) -> rule3)) -> rule6) triple7) -> rule8))]
398252,8495,6,592,"Anne is kind. Bob is cold. Bob is smart. Erin is red. Erin is smart. Erin is young. Fiona is white. If Fiona is young and Fiona is kind then Fiona is cold. If someone is red then they are green. If Fiona is smart then Fiona is kind. All red, green people are white. Cold people are green. All green people are cold. Red, cold people are green. White people are kind.",Erin is kind.,True,OWA,dev,3,AttNoneg-OWA-D3-1291,3,7,8,3,5,proof,[(((((triple4 ((triple4) -> rule2)) -> rule4)) -> rule8))]
338810,38787,6,2693,"Dave is blue. Fiona is blue. Fiona is nice. Fiona is white. Gary is not blue. Gary is furry. Gary is not round. If Dave is nice then Dave is white. If someone is blue and not nice then they are white. If someone is blue then they are white. If someone is furry then they are white. All round, blue people are white. All white people are furry. If Fiona is furry and Fiona is round then Fiona is white. Furry people are quiet.",Dave is quiet.,True,OWA,train,3,AttNeg-OWA-D3-1080,3,7,8,3,4,proof,[(((((((triple1) -> rule3)) -> rule6)) -> rule8))]
474700,4831,6,227,"Anne is not furry. Anne is white. Bob is blue. Bob is cold. Bob is young. Erin is blue. Harry is not young. If someone is rough then they are cold. If someone is rough then they are white. If Harry is red then Harry is cold. All white people are red. Red, rough people are young. If someone is blue then they are rough. If Anne is not red then Anne is young. Cold, young people are not furry.",Erin is red.,True,OWA,test,5,AttNeg-OWA-D5-884,5,7,8,3,4,proof,[(((((((triple6) -> rule6)) -> rule2)) -> rule4))]
485530,15661,6,741,The bald eagle chases the rabbit. The bald eagle eats the rabbit. The bald eagle is nice. The mouse eats the bald eagle. The rabbit likes the mouse. The squirrel eats the bald eagle. The squirrel eats the mouse. If something likes the squirrel then the squirrel chases the mouse. If something is young then it eats the bald eagle. If something chases the squirrel then the squirrel eats the rabbit. If something likes the mouse then it chases the bald eagle. If something likes the rabbit then the rabbit is young. If something chases the rabbit and the rabbit chases the bald eagle then it likes the rabbit. If something eats the bald eagle then it chases the rabbit. If something likes the mouse then it chases the mouse.,The rabbit is young.,True,OWA,test,5,RelNoneg-OWA-D5-347,6,7,8,3,5,proof,[(((((triple1 ((triple5) -> rule4)) -> rule6)) -> rule5) OR ((((((triple4) -> rule7) ((triple5) -> rule4)) -> rule6)) -> rule5) OR ((((((triple6) -> rule7) ((triple5) -> rule4)) -> rule6)) -> rule5))]
384776,15365,6,1058,The cow eats the tiger. The cow is nice. The cow needs the tiger. The squirrel sees the tiger. The tiger eats the cow. The tiger eats the squirrel. The tiger is green. If something sees the tiger then it is round. If the cow is nice then the cow needs the squirrel. If the tiger is rough and the tiger is red then the tiger sees the squirrel. If something needs the cow and it eats the tiger then the cow is round. If something is rough then it needs the squirrel. If something needs the squirrel then the squirrel is rough. If something needs the tiger then it is round. If something needs the tiger and it needs the cow then the tiger eats the cow.,The squirrel needs the squirrel.,True,OWA,test,3,RelNoneg-OWA-D3-1011,3,7,8,3,4,proof,[(((((((triple2) -> rule2)) -> rule6)) -> rule5))]
362322,62299,6,4327,"Bob is quiet. Bob is white. Charlie is green. Charlie is quiet. Charlie is smart. Fiona is white. Harry is quiet. If someone is cold and smart then they are white. If someone is quiet then they are cold. White, smart people are kind. All quiet, red people are white. All smart, white people are kind. If someone is red and green then they are kind. Cold people are smart. If Bob is white then Bob is red.",Bob is kind.,True,OWA,train,3,AttNoneg-OWA-D3-1793,4,7,8,3,5,proof,[(((triple2 ((((triple1) -> rule2)) -> rule7)) -> rule3) OR ((((((triple1) -> rule2)) -> rule7) triple2) -> rule5) OR ((((((triple1) -> rule2)) -> rule7) ((((triple1) -> rule2) ((((triple1) -> rule2)) -> rule7)) -> rule1)) -> rule5) OR ((((((triple1) -> rule2) ((((triple1) -> rule2)) -> rule7)) -> rule1) ((((triple1) -> rule2)) -> rule7)) -> rule3))]
476162,6293,6,297,"Dave is green. Dave is quiet. Dave is young. Erin is blue. Erin is white. Gary is quiet. Harry is blue. If something is cold and green then it is kind. All quiet things are green. If something is cold then it is kind. If something is quiet and kind then it is white. If something is cold then it is quiet. If Dave is cold then Dave is kind. All green things are cold. All cold, white things are young.",Gary is kind.,True,OWA,test,5,AttNoneg-OWA-D5-1224,5,7,8,3,4,proof,[(((((((triple6) -> rule2)) -> rule7)) -> rule3) OR ((((((triple6) -> rule2)) -> rule7) ((triple6) -> rule2)) -> rule1))]
450136,50077,6,2385,The bear is kind. The bear is round. The dog is red. The dog is round. The rabbit is red. The squirrel is rough. The squirrel needs the bear. If something eats the squirrel and the squirrel eats the rabbit then the squirrel is kind. If something is kind then it needs the squirrel. If something is cold and it needs the rabbit then it is round. If something needs the squirrel then it is red. All cold things are round. If the bear visits the squirrel and the squirrel eats the bear then the squirrel eats the dog. All rough things are cold. All round things are kind.,The squirrel is kind.,True,OWA,train,5,RelNoneg-OWA-D5-355,5,7,8,3,4,proof,[(((((((triple6) -> rule7)) -> rule5)) -> rule8))]
467464,67405,6,3209,The bear chases the mouse. The bear is rough. The bear visits the rabbit. The lion sees the mouse. The mouse is big. The rabbit chases the mouse. The rabbit visits the lion. If something sees the bear and the bear is kind then it chases the rabbit. If something sees the lion then the lion chases the rabbit. If something chases the lion then the lion chases the mouse. If something visits the mouse then the mouse visits the lion. If something chases the bear and the bear sees the mouse then the bear visits the rabbit. If something sees the lion then it visits the mouse. If something chases the lion and the lion is big then the lion visits the rabbit. If something visits the lion then it sees the lion.,The mouse visits the lion.,True,OWA,train,5,RelNoneg-OWA-D5-968,5,7,8,3,4,proof,[(((((((triple7) -> rule8)) -> rule6)) -> rule4))]
311614,11591,6,812,The bald eagle chases the squirrel. The bald eagle is big. The bald eagle likes the squirrel. The bald eagle needs the squirrel. The squirrel chases the bald eagle. The squirrel is red. The squirrel is round. If someone chases the bald eagle and the bald eagle needs the squirrel then the squirrel needs the bald eagle. If someone likes the squirrel and they are not nice then the squirrel needs the bald eagle. If the bald eagle needs the squirrel and the bald eagle likes the squirrel then the squirrel needs the bald eagle. If someone is big then they need the bald eagle. If someone is big and rough then they chase the squirrel. Rough people are round. If someone is big then they like the squirrel. If the squirrel chases the bald eagle and the squirrel needs the bald eagle then the squirrel is big.,The squirrel likes the squirrel.,True,OWA,train,3,RelNeg-OWA-D3-243,3,7,8,3,6,proof,[(((((triple5 ((triple4 triple3) -> rule3)) -> rule8)) -> rule7) OR ((((triple5 ((triple5 triple4) -> rule1)) -> rule8)) -> rule7) OR ((((triple5 ((triple4 ((triple2) -> rule7)) -> rule3)) -> rule8)) -> rule7))]
432986,32927,6,1571,The bear chases the rabbit. The cat needs the rabbit. The dog chases the cat. The dog is big. The dog is cold. The rabbit eats the cat. The rabbit does not need the cat. If something eats the bear then it eats the rabbit. If something eats the dog then it chases the bear. If something chases the bear then the bear needs the rabbit. If something needs the rabbit then it eats the dog. If something is big and it eats the dog then it does not chase the dog. If the rabbit chases the bear then the rabbit needs the dog. If something is cold and not big then it does not eat the bear. If the bear chases the cat and the bear chases the dog then the dog does not need the bear.,The bear needs the rabbit.,True,OWA,train,5,RelNeg-OWA-D5-322,5,7,8,3,4,proof,[(((((((triple2) -> rule4)) -> rule2)) -> rule3))]
369378,69355,6,4813,The bald eagle sees the bear. The bear chases the bald eagle. The bear does not chase the cat. The bear is not kind. The bear needs the cat. The cat is red. The cat sees the bald eagle. If someone is big then they do not need the bald eagle. If someone is red then they need the bear. If someone sees the bear then they are big. If someone chases the bald eagle and they need the cat then the cat sees the bear. If someone is cold and not kind then they see the bald eagle. If someone needs the bald eagle and they see the bald eagle then they see the bear. If someone chases the cat then the cat sees the bald eagle. If someone chases the bear and they are not red then the bear sees the bald eagle.,The cat does not need the bald eagle.,True,OWA,train,3,RelNeg-OWA-D3-165,3,7,8,3,5,proof,[(((((((triple2 triple5) -> rule4)) -> rule3)) -> rule1))]
453354,53295,6,2534,Bob is round. Dave is green. Dave is round. Erin is nice. Harry is green. Harry is rough. Harry is round. Kind things are nice. If something is kind and green then it is nice. If something is green then it is cold. All round things are white. Cold things are round. If something is rough and nice then it is green. If Harry is white then Harry is round. If something is nice then it is rough.,Erin is cold.,True,OWA,train,5,AttNeg-OWA-D5-621,5,7,8,3,5,proof,[(((((((triple4) -> rule8) triple4) -> rule6)) -> rule3))]
355154,55131,6,3829,"Bob is round. Dave is big. Dave is white. Fiona is rough. Fiona is white. Gary is big. Gary is white. Smart people are big. If someone is white then they are smart. If someone is big then they are blue. If Bob is rough then Bob is smart. If someone is blue and not white then they are not kind. Round, blue people are kind. If someone is blue and not rough then they are kind. If someone is rough and not smart then they are round.",Fiona is blue.,True,OWA,train,3,AttNeg-OWA-D3-1569,3,7,8,3,4,proof,[(((((((triple5) -> rule2)) -> rule1)) -> rule3))]
365744,65721,6,4563,The bear eats the dog. The bear is big. The bear is kind. The bear is red. The bear likes the dog. The dog eats the bear. The dog likes the bear. If something eats the bear then it is young. If something is red then it eats the bear. If something is green then it chases the bear. If something likes the bear then the bear is big. If something eats the dog and it is young then the dog is green. If something is green and it chases the dog then it likes the dog. If something is red and it eats the dog then the dog chases the bear. If something likes the dog and the dog does not like the bear then the bear is not kind.,The dog is green.,True,OWA,train,3,RelNeg-OWA-D3-520,3,7,8,3,5,proof,[(((triple1 ((((triple4) -> rule2)) -> rule1)) -> rule5))]
341968,41945,6,2914,"Bob is cold. Bob is kind. Harry is green. Harry is kind. Harry is round. Harry is white. Harry is young. Green things are white. If Bob is not kind then Bob is red. All kind things are green. If Harry is green then Harry is round. If something is round and not white then it is cold. If something is cold then it is young. All kind, white things are red. If something is green and not young then it is not red.",Bob is red.,True,OWA,train,3,AttNeg-OWA-D3-263,3,7,8,3,5,proof,[(((triple2 ((((triple2) -> rule3)) -> rule1)) -> rule7))]
