,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,resulted_new_facts_list,answer_code,answer_LLM,answer_labels,answer_reasons,answer_wo_prompts
391,571,10,27,"Charlie is green. Charlie is white. Dave is blue. Dave is green. Dave is round. Fiona is blue. Harry is round. All furry people are blue. Green, round people are kind. Green people are red. All red people are furry. If Dave is blue and Dave is kind then Dave is red. If Harry is red then Harry is furry. Kind people are round. If someone is blue and green then they are round. If Dave is round then Dave is kind.",Charlie is kind.,True,OWA,train,5,AttNoneg-OWA-D5-1345,5,7,9,5,8,proof,[(((triple1 ((((((((triple1) -> rule3)) -> rule4)) -> rule1) triple1) -> rule8)) -> rule2))],"1. Charlie is green.
2. Charlie is white.
3. Dave is blue.
4. Dave is green.
5. Dave is round.
6. Fiona is blue.
7. Harry is round.
8. Charlie is blue.
9. Charlie is kind.
10. Dave is kind.
11. Harry is kind.
",True,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found
"
392,7269,10,345,Anne is blue. Bob is white. Dave is red. Dave is rough. Harry is blue. Harry is not rough. Harry is smart. If someone is green then they are blue. If someone is white and not red then they are blue. All blue people are white. If someone is nice and red then they are white. If someone is green then they are white. If Harry is blue and Harry is rough then Harry is green. All white people are green. All rough people are nice. Blue people are smart.,Dave is smart.,True,OWA,train,5,AttNeg-OWA-D5-941,5,7,9,5,7,proof,[(((((((((((triple4) -> rule8) triple3) -> rule4)) -> rule7)) -> rule1)) -> rule9))],"1. Anne is blue.
2. Bob is white.
3. Dave is red.
4. Dave is rough.
5. Harry is blue.
6. Harry is not rough.
7. Harry is smart.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>

"
393,183,10,9,"Anne is quiet. Bob is quiet. Bob is red. Dave is not cold. Dave is young. Erin is round. Erin is young. All young people are quiet. If Bob is rough then Bob is not round. Round, quiet people are red. All red people are round. Young people are round. All red, young people are not cold. If Anne is quiet then Anne is big. If Anne is big then Anne is young. If Bob is round and Bob is red then Bob is not young.",Anne is not cold.,True,OWA,train,5,AttNeg-OWA-D5-1011,5,7,9,5,10,proof,[(((((((((((triple1) -> rule7)) -> rule8)) -> rule5) triple1) -> rule3) ((((triple1) -> rule7)) -> rule8)) -> rule6))],"1. Anne is quiet.
2. Bob is quiet.
3. Bob is red.
4. Dave is not cold.
5. Dave is young.
6. Erin is round.
7. Erin is young.
8. Anne is big.
9. Bob is not young.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no
"
394,34409,10,1644,"Bob is not round. Charlie is big. Gary is big. Gary is kind. Gary is red. Gary is not round. Harry is big. Kind, big things are white. If something is quiet then it is white. If something is young and red then it is kind. All white things are not round. Quiet, young things are big. All young things are red. If Bob is young and Bob is red then Bob is quiet. White, red things are quiet. All big things are young.",Harry is not round.,True,OWA,train,5,AttNeg-OWA-D5-501,5,7,9,5,9,proof,[(((((((((triple7) -> rule9) ((((triple7) -> rule9)) -> rule6)) -> rule3) triple7) -> rule1)) -> rule4))],"1. Bob is not round.
2. Charlie is big.
3. Gary is big.
4. Gary is kind.
5. Gary is red.
6. Gary is not round.
7. Harry is big.
8. Gary is white
9. Gary is quiet
10. Gary is young
11. Gary is red
12. Gary is kind
13. Bob is young
14. Bob is red
15. Bob is quiet
16. Bob is big
17. Bob is kind
18. Harry is big
19. Harry is quiet
20. Harry is young
21. Harry is red
22. Harry is kind
23. Charlie is big
24. Charlie is quiet
25. Charlie is young
26. Charlie is red
27. Charlie is kind
28. Bob is not round
29. Gary is not round
30. 2
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not
"
395,1853,10,87,"Anne is white. Erin is round. Erin is white. Gary is cold. Gary is round. Harry is furry. Harry is green. Furry, white people are green. Nice people are round. All round, furry people are green. All cold people are white. All cold, rough people are round. All white people are cold. If someone is cold then they are furry. All furry, green people are rough. All round, green people are cold.",Anne is round.,True,OWA,dev,5,AttNoneg-OWA-D5-1250,5,7,9,5,12,proof,[(((((triple1) -> rule6) ((((((triple1) -> rule6)) -> rule7) ((((((triple1) -> rule6)) -> rule7) triple1) -> rule1)) -> rule8)) -> rule5))],"1. Anne is white.
2. Erin is round.
3. Erin is white.
4. Gary is cold.
5. Gary is round.
6. Harry is furry.
7. Harry is green.
8. Anne is green
9. Erin is green
10. Gary is green
11. Harry is green
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the
"
396,18007,10,859,The bald eagle is green. The lion is green. The lion is young. The squirrel sees the lion. The tiger is cold. The tiger sees the lion. The tiger sees the squirrel. If someone sees the tiger and they need the squirrel then the tiger is green. If someone is green then they chase the tiger. If someone is young and they need the squirrel then they see the lion. If someone chases the lion then they chase the tiger. If someone chases the lion and they need the tiger then the tiger is blue. If someone sees the bald eagle and the bald eagle chases the tiger then the bald eagle sees the tiger. If someone chases the tiger then the tiger sees the bald eagle. If someone needs the bald eagle then they are kind. If someone is green and they see the tiger then the tiger is green.,The tiger chases the tiger.,True,OWA,train,5,RelNoneg-OWA-D5-216,5,7,9,5,9,proof,[(((((triple1 ((((((triple1) -> rule2)) -> rule7) ((triple1) -> rule2)) -> rule6)) -> rule9)) -> rule2) OR ((((triple1 ((((((triple2) -> rule2)) -> rule7) ((triple1) -> rule2)) -> rule6)) -> rule9)) -> rule2))],"1. The bald eagle is green.
2. The lion is green.
3. The lion is young.
4. The squirrel sees the lion.
5. The tiger is cold.
6. The tiger sees the lion.
7. The tiger sees the squirrel.
8. The tiger is green
9. The tiger chases the lion
10. The lion chases the tiger
11. The tiger chases the squirrel
12. The tiger is blue
13. The bald eagle sees the tiger
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer
"
397,2219,10,102,"Charlie is kind. Charlie is nice. Charlie is quiet. Dave is rough. Dave is white. Erin is nice. Gary is not white. If something is cold then it is not furry. If Charlie is quiet then Charlie is nice. Kind things are white. Nice things are kind. If something is rough then it is kind. Cold, quiet things are rough. All cold things are quiet. If something is white and nice then it is cold. If Erin is cold then Erin is nice.",Erin is rough.,True,OWA,test,5,AttNeg-OWA-D5-112,5,7,9,5,12,proof,[(((((((((triple6) -> rule4)) -> rule3) triple6) -> rule8) ((((((((triple6) -> rule4)) -> rule3) triple6) -> rule8)) -> rule7)) -> rule6))],"1. Charlie is kind.
2. Charlie is nice.
3. Charlie is quiet.
4. Dave is rough.
5. Dave is white.
6. Erin is nice.
7. Gary is not white.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer
"
398,12207,10,577,"Charlie is cold. Charlie is nice. Dave is cold. Erin is cold. Gary is kind. Gary is not red. Gary is round. All red things are kind. If Erin is cold then Erin is red. All nice things are rough. All cold, white things are rough. All white, round things are nice. Kind, cold things are nice. If something is nice and rough then it is round. All rough things are red. All cold, kind things are red.",Erin is round.,True,OWA,test,5,AttNeg-OWA-D5-1166,5,7,9,5,12,proof,[(((((((((triple4) -> rule2)) -> rule1) triple4) -> rule6) ((((((((triple4) -> rule2)) -> rule1) triple4) -> rule6)) -> rule3)) -> rule7))],"1. Charlie is cold.
2. Charlie is nice.
3. Dave is cold.
4. Erin is cold.
5. Gary is kind.
6. Gary is not red.
7. Gary is round.
8. Charlie is kind
9. Charlie is nice
10. Dave is kind
11. Erin is kind
12. Gary is kind
13. Gary is round
14. Gary is nice
15. Gary is red
16. Dave is nice
17. Erin is nice
18. Charlie is red
19. Dave is red
20. Erin is red
21. 10
22. Bob is blue
23. Bob is nice
24. Charlie is cold
25. Dave is cold
26. 7
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 
"
399,3061,10,144,Anne is big. Anne is blue. Anne is kind. Anne is round. Charlie is green. Gary is kind. Harry is round. All blue things are rough. All white things are kind. If something is green and kind then it is round. If Anne is rough then Anne is big. All big things are blue. If something is green then it is blue. Blue things are big. If Anne is big and Anne is green then Anne is kind. Rough things are white.,Charlie is round.,True,OWA,dev,5,AttNoneg-OWA-D5-492,5,7,9,5,7,proof,[(((triple5 ((((((((triple5) -> rule6)) -> rule1)) -> rule9)) -> rule2)) -> rule3))],"1. Anne is big.
2. Anne is blue.
3. Anne is kind.
4. Anne is round.
5. Charlie is green.
6. Gary is kind.
7. Harry is round.
8. Anne is blue
9. Anne is kind
10. Anne is round
11. Charlie is green
12. Gary is kind
13. Harry is round
14. Anne is big
15. Anne is green
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the
"
400,3417,10,164,"Anne is quiet. Anne is round. Erin is round. Gary is green. Gary is round. Harry is rough. Harry is young. If Anne is green and Anne is round then Anne is nice. All kind, nice people are rough. Quiet, kind people are young. Kind people are round. Quiet, green people are kind. If someone is round then they are quiet. Kind people are quiet. If someone is young then they are nice. All round, nice people are green.",Gary is rough.,True,OWA,train,5,AttNeg-OWA-D5-323,5,7,9,5,13,proof,[(((((((triple5) -> rule6) triple4) -> rule5) ((((((triple5) -> rule6) ((((triple5) -> rule6) triple4) -> rule5)) -> rule3)) -> rule8)) -> rule2))],"1. Anne is quiet.
2. Anne is round.
3. Erin is round.
4. Gary is green.
5. Gary is round.
6. Harry is rough.
7. Harry is young.
8. Anne is nice
9. Anne is green
10. Erin is nice
11. Gary is nice
12. Gary is green
13. Harry is nice
14. Harry is young
15. Anne is young
16. Anne
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer
"
401,16891,10,807,"Anne is blue. Anne is red. Bob is red. Bob is white. Erin is red. Erin is rough. Fiona is kind. If something is red and round then it is furry. All kind things are rough. All furry, blue things are kind. Kind things are white. If Bob is round then Bob is white. If something is kind and red then it is blue. Red things are white. If something is kind then it is white. White, red things are round.",Anne is rough.,True,OWA,train,5,AttNoneg-OWA-D5-688,5,7,9,5,9,proof,[(((((((triple2 ((((triple2) -> rule7) triple2) -> rule9)) -> rule1) triple1) -> rule3)) -> rule2))],"1. Anne is blue.
2. Anne is red.
3. Bob is red.
4. Bob is white.
5. Erin is red.
6. Erin is rough.
7. Fiona is kind.
8. Bob is blue
9. Bob is nice
10. Erin is blue
11. Erin is nice
12. Fiona is blue
13. Fiona is nice
14. Anne is blue
15. Anne is nice
16. Bob is white
17. Erin is white
18. Fiona is white
19. Anne is white
20. 10
21. 9
22. 8
23. 7
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts
"
402,40051,10,1907,"Bob is rough. Erin is rough. Erin is round. Erin is young. Gary is quiet. Harry is white. Harry is young. If something is white and big then it is rough. All quiet, young things are white. All young, rough things are big. Rough, white things are quiet. If something is big then it is white. If something is white and big then it is round. Quiet things are smart. If something is smart then it is rough. All white things are quiet.",Harry is round.,True,OWA,train,5,AttNoneg-OWA-D5-912,5,7,9,5,8,proof,[(((triple6 ((triple7 ((((((triple6) -> rule9)) -> rule7)) -> rule8)) -> rule3)) -> rule6))],"1. Bob is rough.
2. Erin is rough.
3. Erin is round.
4. Erin is young.
5. Gary is quiet.
6. Harry is white.
7. Harry is young.
8. Harry is rough.
9. Harry is quiet.
10. Harry is round.
11. Harry is
12. Bob is blue
13. Bob is nice
14. Erin is white
15. Erin is cute
16. Gary is white
17. Harry is white
18. Harry is big
19. Harry is rough
20. Harry is quiet
21. Harry is round
22. Harry
",True,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer
"
403,19215,10,909,"Bob is kind. Bob is not nice. Dave is cold. Erin is quiet. Erin is white. Fiona is quiet. Fiona is rough. Quiet, cold things are nice. All white things are not nice. If Fiona is nice then Fiona is not quiet. All rough, kind things are furry. All kind things are rough. All furry things are rough. Cold things are quiet. If something is nice and cold then it is kind. If something is kind then it is not white.",Dave is furry.,True,OWA,test,5,AttNeg-OWA-D5-604,5,7,9,5,14,proof,[(((((((((((triple3) -> rule7) triple3) -> rule1) triple3) -> rule8)) -> rule5) ((((((triple3) -> rule7) triple3) -> rule1) triple3) -> rule8)) -> rule4))],"1. Bob is kind.
2. Bob is not nice.
3. Dave is cold.
4. Erin is quiet.
5. Erin is white.
6. Fiona is quiet.
7. Fiona is rough.
8. Bob is nice
9. Bob is not nice
10. Dave is nice
11. Erin is nice
12. Erin is not nice
13. Fiona is nice
14. Fiona is not nice
15. Bob is blue
16. Dave is blue
17. Erin is blue
18. Fiona is blue
19. Fiona
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the context
"
404,7419,10,350,"Bob is red. Bob is young. Charlie is red. Dave is cold. Dave is round. Erin is kind. Erin is rough. Young, furry people are rough. Cold, rough people are young. All cold, red people are kind. Young, furry people are cold. If someone is cold then they are young. If someone is rough then they are red. All kind, round people are furry. Cold, young people are red. All rough people are young.",Dave is rough.,True,OWA,test,5,AttNoneg-OWA-D5-146,5,7,9,5,11,proof,[(((((triple4) -> rule5) ((((triple4 ((triple4 ((triple4) -> rule5)) -> rule8)) -> rule3) triple5) -> rule7)) -> rule1))],"1. Bob is red.
2. Bob is young.
3. Charlie is red.
4. Dave is cold.
5. Dave is round.
6. Erin is kind.
7. Erin is rough.
8. Bob is young
9. Bob is rough
10. Charlie is young
11. Dave is young
12. Erin is young
13. Erin is rough
14. Dave is cold
15. Bob is cold
16. Charlie is cold
17. Dave is red
18. Erin is red
19. Bob is kind
20. Charlie is kind
21. Dave is kind
22. Erin is kind
23. Bob is round
24. Charlie is round
25. Dave is round
26. Erin is furry
27. Dave is furry
28. Bob is furry
29. Charlie is fur
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found
"
405,6279,10,299,"Anne is furry. Anne is young. Bob is big. Dave is not big. Dave is white. Dave is young. Erin is not furry. All big things are young. All young things are white. All young things are white. All young, furry things are quiet. If something is smart and not young then it is furry. All white things are furry. If something is big and not young then it is furry. If something is big and not quiet then it is green. If something is young and quiet then it is not green.",Bob is not green.,True,OWA,train,5,AttNeg-OWA-D5-1004,5,7,9,5,10,proof,[(((((triple3) -> rule1) ((((triple3) -> rule1) ((((((triple3) -> rule1)) -> rule2)) -> rule6)) -> rule4)) -> rule9) OR ((((triple3) -> rule1) ((((triple3) -> rule1) ((((((triple3) -> rule1)) -> rule3)) -> rule6)) -> rule4)) -> rule9))],"1. Anne is furry.
2. Anne is young.
3. Bob is big.
4. Dave is not big.
5. Dave is white.
6. Dave is young.
7. Erin is not furry.
8. Bob is big
9. Bob is young
10. Bob is white
11. Bob is not furry
12. Bob is not green
13. Bob is not quiet
14. Bob is not young
15. Bob is not white
16. Bob is quiet
17. Bob is not smart
18. 1
19. Bob
20. Bob is not
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be
"
406,8123,10,384,The cow sees the lion. The cow sees the squirrel. The lion visits the rabbit. The rabbit is blue. The rabbit visits the lion. The squirrel sees the cow. The squirrel visits the cow. If something visits the lion and the lion is big then it visits the rabbit. If something visits the cow then it is round. If something likes the squirrel and it visits the rabbit then the squirrel is blue. If the lion visits the squirrel and the lion sees the cow then the lion is red. If something likes the squirrel then the squirrel likes the cow. If something sees the squirrel then it likes the cow. If something sees the squirrel then the squirrel visits the rabbit. If something likes the cow then it likes the squirrel. If something visits the cow then it is kind.,The squirrel is blue.,True,OWA,dev,5,RelNoneg-OWA-D5-506,5,7,9,5,8,proof,[(((((((((((triple2) -> rule6)) -> rule8)) -> rule5)) -> rule8) ((triple2) -> rule7)) -> rule3))],"1. The cow sees the lion.
2. The cow sees the squirrel.
3. The lion visits the rabbit.
4. The rabbit is blue.
5. The rabbit visits the lion.
6. The squirrel sees the cow.
7. The squirrel visits the cow.
8. The cow visits the rabbit
9. The cow is round
10. The lion visits the rabbit
11. The rabbit is blue
12. The rabbit visits the lion
13. The squirrel sees the cow
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
"
407,2853,10,132,"Charlie is young. Erin is not smart. Fiona is red. Fiona is not young. Gary is nice. Gary is red. Gary is smart. If Gary is smart then Gary is red. All smart people are nice. All young people are nice. If someone is young then they are quiet. If someone is green then they are cold. All smart people are cold. All cold, quiet people are green. If someone is young and nice then they are smart. All smart, green people are red.",Charlie is red.,True,OWA,test,5,AttNeg-OWA-D5-79,5,7,9,5,13,proof,[(((((triple1 ((triple1) -> rule3)) -> rule8) ((((((triple1 ((triple1) -> rule3)) -> rule8)) -> rule6) ((triple1) -> rule4)) -> rule7)) -> rule9))],"1. Charlie is young.
2. Erin is not smart.
3. Fiona is red.
4. Fiona is not young.
5. Gary is nice.
6. Gary is red.
7. Gary is smart.
8. Gary is red
9. Gary is nice
10. Gary is smart
11. Fiona is red
12. Fiona is not smart
13. Fiona is not nice
14. Charlie is not smart
15. Charlie is not nice
16. Charlie is not red
17. Erin is not smart
18. Erin is not nice
19. Erin is not red
20. Fiona is nice
21. Fiona is smart
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
"
